Item_Identifier,Item_type_combined_Drinks,Item_type_combined_Food,Item_type_combined_Non-Consumable,Item_Weight,Item_Fat_Content_Low Fat,Item_Fat_Content_Non-Edible,Item_Fat_Content_Regular,Item_Visibility_avg,Item_MRP,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Years.of.Operation,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Outlet_Sales
FDW28,0,1,0,18.25,1,0,0,1.348879441,195.6452,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDD47,0,1,0,7.6,0,0,1,2.171497684,171.4448,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDK16,0,1,0,12.79,1,0,0,3.061699143,93.4094,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,NA
FDW37,0,1,0,19.2,1,0,0,1.880897075,92.4488,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,NA
FDA48,0,1,0,12.1,1,0,0,1.741432871,220.9114,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,NA
FDA14,0,1,0,16.1,1,0,0,0.993922182,146.476,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDV15,0,1,0,10.3,1,0,0,2.214475447,102.0648,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDN22,0,1,0,18.85,0,0,1,2.100296606,252.3724,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
NCD55,0,0,1,14,0,1,0,0.369666343,41.4454,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDY43,0,1,0,14.85,1,0,0,1.490768865,167.9474,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
NCU05,0,0,1,11.8,0,1,0,0.895617653,79.9618,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDF10,0,1,0,15.5,0,0,1,2.37895514,147.9418,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,NA
FDR39,0,1,0,20.35,1,0,0,1.275771029,184.0292,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
FDG40,0,1,0,13.65,1,0,0,0.603328715,33.4558,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDZ28,0,1,0,12.79,0,0,1,1.366988897,127.1678,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,NA
FDE02,0,1,0,8.71,1,0,0,1.842170611,94.0778,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDU60,0,1,0,20,0,0,1,0.909653467,168.7132,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDM21,0,1,0,20.2,1,0,0,0.975099397,257.3646,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDV52,0,1,0,12.79,0,0,1,3.226051957,116.7466,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,NA
NCW06,0,0,1,16.2,0,1,0,0.762644789,191.8162,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDX36,0,1,0,9.695,0,0,1,1.944709321,225.3404,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,NA
FDT35,0,1,0,12.79,0,0,1,1.229075226,169.2816,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
NCL19,0,0,1,15.35,0,1,0,1,142.747,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,NA
NCD31,0,0,1,12.1,0,1,0,0.234022948,164.7526,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,NA
FDE53,0,1,0,12.79,1,0,0,0.713596743,107.228,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,NA
FDW58,0,1,0,12.79,1,0,0,0.200514535,106.4622,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,NA
DRF48,1,0,0,5.73,1,0,0,1,187.3898,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,NA
FDW57,0,1,0,8.31,0,0,1,1.75361072,176.0028,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,NA
DRH13,1,0,0,8.575,1,0,0,0.36421611,106.728,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDT33,0,1,0,7.81,0,0,1,0.514949802,167.8158,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
DRK47,1,0,0,12.79,1,0,0,0.966663498,226.4694,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
FDY22,0,1,0,16.5,0,0,1,4.05350099,143.5128,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,NA
FDC35,0,1,0,12.79,1,0,0,3.261014092,208.5638,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,NA
FDO03,0,1,0,10.395,0,0,1,1,228.0352,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDF24,0,1,0,15.5,0,0,1,0.385456383,81.3934,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDF56,0,1,0,16.7,0,0,1,1.818708233,180.4976,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
FDD28,0,1,0,10.695,1,0,0,0.80743397,57.2904,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDG53,0,1,0,12.79,1,0,0,0.69193247,141.718,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
FDO27,0,1,0,12.79,0,0,1,4.754030732,97.6752,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,NA
NCF54,0,0,1,18,0,1,0,0.721274327,171.6422,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
FDC20,0,1,0,12.79,1,0,0,0.361703949,54.8272,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
FDU10,0,1,0,10.1,0,0,1,0.692799045,38.3848,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,NA
DRA24,1,0,0,19.35,0,0,1,0.607872587,163.6868,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
FDA02,0,1,0,14,0,0,1,0.754322077,144.8786,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,NA
FDG10,0,1,0,6.63,0,0,1,0.16680381,57.0588,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDW39,0,1,0,6.69,0,0,1,1,178.237,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,NA
FDP04,0,1,0,12.79,1,0,0,0.366692352,64.2168,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,NA
NCM55,0,0,1,15.6,0,1,0,1.010883938,185.2924,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDG47,0,1,0,12.8,1,0,0,1.057726892,260.5252,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
NCU41,0,0,1,18.85,0,1,0,0.79373852,192.0846,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
NCK31,0,0,1,10.895,0,1,0,0.412427907,51.6666,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDZ46,0,1,0,7.485,1,0,0,1.05020448,109.6228,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDU13,0,1,0,12.79,1,0,0,2.830060659,149.1418,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
NCF19,0,0,1,13,0,1,0,0.533410934,49.8034,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
NCJ43,0,0,1,6.635,0,1,0,0.41009454,172.5396,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
NCJ05,0,0,1,18.7,0,1,0,0.700224327,153.6682,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDS04,0,1,0,12.79,0,0,1,2.212988095,138.8838,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
FDX28,0,1,0,6.325,1,0,0,1,100.4042,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,NA
FDB41,0,1,0,12.79,0,0,1,1.468351827,46.1718,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
FDG53,0,1,0,10,1,0,0,0.695299485,141.818,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,NA
FDL15,0,1,0,17.85,1,0,0,1.183528973,152.8682,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,NA
FDQ08,0,1,0,15.7,0,0,1,0.28747513,61.0536,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
DRN36,1,0,0,15.2,1,0,0,0.760181542,97.0752,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDI46,0,1,0,9.5,1,0,0,1.126311886,252.8724,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDG16,0,1,0,12.79,1,0,0,1.35524031,214.2192,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
FDV32,0,1,0,7.785,1,0,0,1.343909491,62.651,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDF44,0,1,0,7.17,0,0,1,1.515818833,132.4968,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,NA
FDK04,0,1,0,7.36,1,0,0,0.79640511,56.4588,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
NCA41,0,0,1,16.75,0,1,0,0.493680342,193.3162,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDD51,0,1,0,11.15,1,0,0,1.829054257,43.9744,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
NCZ53,0,0,1,9.6,0,1,0,0.371884339,188.5214,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDP01,0,1,0,12.79,0,0,1,0.955521344,151.7682,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
FDY25,0,1,0,12,1,0,0,1,181.3976,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDB17,0,1,0,13.15,1,0,0,0.558300863,179.8976,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
NCV54,0,0,1,11.1,0,1,0,0.504054765,119.3124,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
FDJ32,0,1,0,10.695,1,0,0,0.881225022,63.0536,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDA37,0,1,0,7.81,0,0,1,0.83867,124.7046,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDG35,0,1,0,21.2,0,0,1,0.106737699,172.4738,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,NA
NCM05,0,0,1,6.825,0,1,0,0.91111803,266.3226,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
FDG45,0,1,0,8.1,1,0,0,1,212.9902,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,NA
FDH28,0,1,0,15.85,0,0,1,1.666941591,39.2506,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
NCE18,0,0,1,10,0,1,0,1,248.675,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDH38,0,1,0,6.425,1,0,0,0.158589206,117.6808,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDR56,0,1,0,15.5,0,0,1,1.526576802,198.3768,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDH17,0,1,0,12.79,0,0,1,0.251281235,96.2726,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
FDD39,0,1,0,16.7,1,0,0,1.065367843,218.385,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDB41,0,1,0,19,0,0,1,1.477791004,47.7718,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
NCR53,0,0,1,12.15,0,1,0,2.199162188,224.4404,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,NA
FDX46,0,1,0,12.3,0,0,1,0.886171743,57.8562,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDV28,0,1,0,16.1,0,0,1,1,35.6558,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDA08,0,1,0,11.85,0,0,1,0.762502779,165.4526,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
FDH45,0,1,0,15.1,0,0,1,1.611221362,42.3796,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
NCS38,0,0,1,8.6,0,1,0,2.288940148,114.1176,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,NA
FDD40,0,1,0,20.25,0,0,1,0.375435971,193.5162,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,NA
DRM59,1,0,0,5.88,1,0,0,0.054454323,153.3998,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,NA
NCJ43,0,0,1,6.635,0,1,0,1,175.2396,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
NCN29,0,0,1,15.2,0,1,0,1,50.1034,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
NCC19,0,0,1,6.57,0,1,0,1.471917499,191.682,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDR56,0,1,0,15.5,0,0,1,1.527559339,196.7768,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,NA
FDZ43,0,1,0,11,0,0,1,0.866487448,242.2512,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDJ32,0,1,0,10.695,1,0,0,1.466693792,62.4536,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,NA
DRH03,1,0,0,17.25,1,0,0,0.534665195,92.412,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
NCZ54,0,0,1,14.65,0,1,0,1.263686353,163.6552,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,NA
FDE26,0,1,0,9.3,1,0,0,1.357171328,145.7786,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDS03,0,1,0,7.825,1,0,0,1.209806455,63.7826,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
DRZ24,1,0,0,12.79,1,0,0,2.171241136,120.144,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,NA
FDO48,0,1,0,12.79,0,0,1,0.404998667,220.4456,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
FDW39,0,1,0,6.69,0,0,1,0.560518965,175.037,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
NCK05,0,0,1,20.1,0,1,0,1,62.6536,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
NCK30,0,0,1,14.85,0,1,0,0.929808994,254.4698,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDT27,0,1,0,11.395,0,0,1,1.059404016,234.9616,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
FDS08,0,1,0,12.79,1,0,0,1.512168918,177.937,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,NA
NCJ19,0,0,1,18.6,0,1,0,1.794674144,56.1588,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDC58,0,1,0,10.195,1,0,0,1,43.0428,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
DRE37,1,0,0,13.5,1,0,0,1.427402848,188.1872,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDW02,0,1,0,4.805,0,0,1,0.571504264,127.0704,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,NA
FDJ02,0,1,0,17.2,0,0,1,0.63869987,148.7418,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,NA
FDX09,0,1,0,9,1,0,0,0.991339516,177.137,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDT31,0,1,0,19.75,1,0,0,0.315921376,187.9872,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,NA
FDI24,0,1,0,10.3,1,0,0,1.195798418,177.937,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDY09,0,1,0,15.6,1,0,0,1,176.0054,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDV28,0,1,0,16.1,0,0,1,2.426771533,35.3558,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
DRM47,1,0,0,9.3,1,0,0,0.66492677,191.9846,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDT52,0,1,0,12.79,0,0,1,1.259129153,246.5144,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,NA
FDI48,0,1,0,11.85,0,0,1,0.848264046,53.2666,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
FDY55,0,1,0,16.75,1,0,0,1.239980877,256.6988,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDU48,0,1,0,18.85,1,0,0,0.838666452,131.4284,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDN25,0,1,0,7.895,0,0,1,0.92944681,55.4588,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDP20,0,1,0,19.85,1,0,0,0.693530129,127.102,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDJ15,0,1,0,11.35,0,0,1,0.353329594,185.4608,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDD04,0,1,0,16,1,0,0,1.369734483,140.3154,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
FDY58,0,1,0,11.65,1,0,0,0.606487505,229.8694,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDR37,0,1,0,16.5,0,0,1,1.008591662,183.2292,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
FDF44,0,1,0,7.17,0,0,1,0.904864344,129.5968,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDD32,0,1,0,17.7,0,0,1,0.621884415,82.6276,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDR57,0,1,0,5.675,0,0,1,0.358284746,156.2288,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
DRG39,1,0,0,12.79,1,0,0,0.636466454,54.4982,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
FDX15,0,1,0,17.2,1,0,0,2.383264936,158.9578,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
DRN37,1,0,0,9.6,1,0,0,1.463057236,165.8158,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDW40,0,1,0,12.79,0,0,1,1,141.5812,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
FDB32,0,1,0,20.6,1,0,0,0.356154843,93.7778,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDM40,0,1,0,10.195,1,0,0,2.434900606,143.4154,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
FDE39,0,1,0,12.79,1,0,0,0.545231315,120.8782,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
DRH49,1,0,0,19.7,1,0,0,0.375951658,82.2592,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDT46,0,1,0,11.35,1,0,0,0.467835185,49.7008,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
NCF06,0,0,1,6.235,0,1,0,0.306196873,257.6962,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,NA
FDP07,0,1,0,18.2,1,0,0,1.370833724,196.211,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDC04,0,1,0,15.6,1,0,0,0.681521082,240.3854,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDZ32,0,1,0,7.785,0,0,1,0.581453049,103.4964,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDD50,0,1,0,18.85,1,0,0,2.151986209,169.9132,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDU56,0,1,0,16.85,1,0,0,0.677231195,184.9266,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDV34,0,1,0,10.695,0,0,1,0.174216841,72.0038,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
NCY41,0,0,1,16.75,0,1,0,1.14737538,36.8532,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
NCK18,0,0,1,9.6,0,1,0,0.10155907,165.8184,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,NA
DRH25,1,0,0,18.7,1,0,0,0.221608824,52.4324,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
FDT57,0,1,0,15.2,1,0,0,0.288612292,238.4248,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,NA
FDV56,0,1,0,16.1,0,0,1,0.206983011,106.7596,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
FDV12,0,1,0,16.7,0,0,1,0.924875858,97.2384,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDN52,0,1,0,9.395,0,0,1,2.006194371,88.5198,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,NA
FDX38,0,1,0,10.5,0,0,1,0.730794077,48.3376,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,NA
FDE47,0,1,0,14.15,1,0,0,0.577127651,122.5046,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
NCO07,0,0,1,9.06,0,1,0,0.148107965,211.456,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
FDV09,0,1,0,12.79,1,0,0,0.310357956,150.2734,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,NA
FDZ23,0,1,0,12.79,0,0,1,1.792019821,185.224,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,NA
DRH51,1,0,0,17.6,1,0,0,1.480037627,88.1856,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
NCY54,0,0,1,8.43,0,1,0,2.699737843,172.0422,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
DRG49,1,0,0,7.81,1,0,0,1.021930569,246.2486,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
NCC19,0,0,1,6.57,0,1,0,1.471222259,192.882,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,NA
NCV53,0,0,1,8.27,0,1,0,0.28583717,241.288,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
FDZ47,0,1,0,12.79,0,0,1,1,101.0042,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,NA
NCO26,0,0,1,7.235,0,1,0,1.170059928,114.3492,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
NCP02,0,0,1,7.105,0,1,0,0.680784586,61.0562,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
NCW30,0,0,1,5.21,0,1,0,0.167616088,259.5962,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,NA
NCN55,0,0,1,14.6,0,1,0,0.902016625,241.4538,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,NA
FDB20,0,1,0,7.72,1,0,0,1.319201101,75.8986,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,NA
DRL11,1,0,0,10.5,1,0,0,0.727462906,156.8946,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,NA
DRD60,1,0,0,15.7,1,0,0,0.565671652,181.7634,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,NA
