Item_Weight,Item_Visibility_avg,Item_MRP,Years.of.Operation,Item_Outlet_Sales
15.1,0.836893623,216.1166,9,5007.4818
16.7,0.334567792,110.5886,16,1556.6404
14.65,0.170011317,55.6614,11,1049.9666
13.3,0.969265071,151.8708,6,1655.1788
20.1,0.528387568,118.6782,6,2502.7422
14.3,1,89.8856,4,1406.1696
7.42,0.310937462,249.7092,6,7719.2852
12.79,0.393617585,214.885,28,4976.855
9.5,1.289109299,188.7872,26,1701.7848
7.075,1.480768726,141.8128,15,143.8128
12.79,1.692946757,157.063,28,312.926
7.96,1,160.7894,6,3235.788
6.135,1.747700324,160.5236,11,2094.6068
14.6,0.654010582,109.7254,4,651.1524
14.3,0.753207931,212.4586,16,3799.0548
12.79,2.681226644,172.1422,28,5000.8238
12.79,1.575644165,100.67,28,399.48
8.315,0.540452199,147.1444,11,870.8664
10.1,4.242179511,241.8512,15,484.7024
9.895,0.738983467,262.1278,14,3904.917
11.5,0.313651085,85.054,6,1731.08
18.25,1.203012307,226.0062,14,1805.6496
4.635,2.136211862,127.0994,16,1927.491
18.5,0.943783552,145.8418,9,5591.3884
5.365,2.135035991,173.5764,4,2061.3168
6.095,1.236147741,140.3154,4,1843.6002
12.79,0.882421348,110.4544,28,4250.4672
16.75,1.234923501,257.0988,14,6424.97
21.25,0.295099357,120.8756,11,1575.2828
12.79,1.096499905,230.2668,28,8062.838
12.1,0.313632253,148.5734,6,1336.2606
15.1,1.328296866,242.2512,15,484.7024
8.6,1,131.531,14,2466.789
17.6,0.631983352,164.2526,14,1315.6208
15.35,0.237688707,144.047,16,286.294
8.26,0.521551646,115.7834,9,2073.3012
6.57,1.468938444,191.482,16,5020.132
11.6,0.270152145,177.0686,4,1422.1488
20.35,0.226062722,232.3958,6,6076.0908
12.15,1,254.904,16,4048.064
17.35,0.628324052,93.7804,26,2848.2924
7,2.29566649,107.728,16,2024.032
8.5,1.482928559,50.5324,26,882.8508
12.79,2.981829621,125.8046,28,249.0092
14.5,0.626405786,42.0454,14,377.5086
9.195,1.981075582,106.4596,15,215.7192
17.75,0.450322458,140.3838,14,1404.838
8.775,1,111.3228,14,1436.7964
16.7,1.066103248,189.6214,6,2826.321
15.2,0.289061007,238.2248,14,3555.372
20.5,0.312420978,91.083,16,539.298
12.79,1,115.2176,28,1030.6584
5.21,0.167880308,257.8962,6,4402.9354
10.3,1,115.7176,6,1717.764
18.25,0.914931926,165.9526,14,1644.526
21.25,1.725989761,232.83,11,1398.18
8.6,0.49452619,142.9154,9,992.7078
10.3,0.378078028,172.0422,14,3966.1706
9.5,1.127249951,251.9724,16,3523.4136
9.3,0.641117084,125.4388,9,3715.164
9.195,0.718501085,50.8666,6,871.5322
7.68,2.317807968,84.9224,11,1619.2256
12.79,2.473709842,116.6124,28,3199.8348
12.1,0.452471602,144.4444,11,3628.61
11.6,0.583928016,57.7272,9,503.3448
9.695,0.722073975,246.2144,4,3675.216
12,1.14549091,121.9388,16,3219.8088
19,1.022664579,132.9626,16,1967.439
6.38,0.483249228,179.5344,26,4103.9912
20.5,1.707858501,195.5478,11,3874.956
12.79,0.852007694,103.1648,28,1973.4312
5.695,1.030687562,257.4988,4,3083.9856
19.2,2.155934033,153.8314,15,155.1314
20.35,0.224604149,234.9958,26,5842.395
9.195,1.21969644,107.7622,15,105.8622
17.85,0.573436328,191.6188,9,2475.4444
12.79,1.397139954,120.7098,28,3735.8038
14.6,0.389718129,199.9084,16,2380.9008
10.195,0.189277965,195.411,11,2749.754
17.85,1,148.005,4,898.83
7.5,0.548949779,176.1028,26,1948.1308
6.59,0.397831403,121.6098,11,2410.196
10.895,2.086107652,262.2568,6,3954.852
12.79,1.224238417,220.8798,28,6170.6344
14.6,0.905817344,179.6976,6,5070.7328
12.79,3.251171384,111.6544,28,335.5632
9.6,0.783546213,258.062,4,2856.282
12.79,2.554184206,211.0612,28,418.1224
10.3,1,189.053,11,5313.084
17,0.243441065,228.4352,6,8245.2672
8.645,0.32780368,50.6982,14,736.3748
16,2.623508638,155.2972,14,3583.3356
6.155,1.441114021,213.456,4,2556.672
13.85,0.392577659,165.121,9,2936.178
12.79,3.115629015,198.011,28,392.822
13.1,0.573043593,173.8054,6,2801.6864
12.79,0.682346127,196.5084,28,198.4084
11.8,0.825750954,77.0012,6,2277.036
15.5,1.148348045,265.5568,9,4482.1656
14.15,0.223179751,196.911,15,392.822
12.79,1.013283398,114.186,28,1924.162
12.79,3.586438813,184.1924,28,185.0924
20.7,0.743482079,39.9506,6,872.8638
15.2,0.538218995,216.7824,15,436.7648
11.5,0.267447301,132.7626,9,2885.5772
21.25,0.29495997,120.8756,14,1454.1072
14.1,1.717401905,54.5956,16,1037.3164
9.395,1.663515382,41.3112,6,255.6672
12.79,1,130.531,28,5582.733
7.895,1.43970289,101.1332,4,1332.9316
14,0.440106058,131.331,6,3635.268
5.365,2.124604528,172.0764,26,2748.4224
16.35,0.496157251,165.7842,6,1823.6262
15.75,2.059607313,100.37,6,1298.31
7.5,0.551645041,177.9028,4,1416.8224
14.8,1,189.3846,26,4777.115
7.07,1.428310042,115.8834,6,1036.6506
20.5,2.175895785,34.719,14,768.999
12.79,2.021857441,193.0794,28,975.397
18,1.886630344,119.9124,9,948.0992
9.5,3.363868695,231.8668,15,230.3668
15,1.08125941,125.7362,26,3020.0688
20.1,0.340019572,226.3036,16,910.8144
11,2.021940895,219.7798,14,2644.5576
18.7,0.698674991,151.5682,9,1982.0866
12.79,1,64.2168,28,1278.336
15.15,1.00748628,147.976,4,732.38
14.1,1.015574431,196.7084,14,3174.5344
8.42,2.849290871,65.4168,15,127.8336
12.79,0.787293454,121.0072,28,2940.1728
12.79,0.830999603,145.1444,28,3918.8988
8.27,0.28525865,237.988,16,7190.64
12.79,1.439066268,84.5566,28,253.6698
8.615,1.769789143,95.4436,4,567.2616
12.79,3.704756433,105.9306,28,209.0612
9.8,0.210199737,45.106,14,1398.18
12.79,0.325558013,131.0284,28,131.8284
12.79,1,109.1938,28,2036.6822
13.65,0.3952439,78.8302,6,713.0718
6.385,1.875743919,37.1874,16,247.0118
20.5,1.812620893,108.9596,14,539.298
16.85,1.208294829,113.4544,16,2908.2144
7.785,1.344774458,61.851,9,1454.773
12.79,1.588778047,150.4366,28,151.1366
12.79,0.485569509,62.7194,28,1857.582
10.8,0.636072551,190.0214,11,2449.4782
15,1.380048695,60.2904,15,117.1808
5.175,0.567056506,84.2224,16,852.224
11.6,0.270578011,179.0686,6,5688.5952
6.775,1.599012309,84.625,11,2496.75
9.31,0.576656026,61.351,11,822.263
15,0.978039637,47.306,6,652.484
13.3,0.323058937,119.8124,14,1896.1984
16,1.759793658,59.1246,4,753.0198
12.79,0.899685548,212.1902,28,424.7804
6.48,0.516909962,146.2076,6,2364.9216
12.79,1.242642615,142.0838,28,280.9676
12.79,1.34265294,191.5504,28,5944.2624
12.5,1.080023268,128.102,9,885.514
8.39,0.366709591,115.7176,26,1374.2112
17.7,0.624136268,80.8276,6,1868.2348
12.5,1,80.8592,15,82.5592
12.79,1,248.8092,28,6474.2392
15.6,1.330037824,218.5798,16,4407.596
10.65,0.738065658,166.1526,9,2466.789
12.35,0.635418977,36.2216,4,346.216
6.035,0.997437606,188.224,16,5779.144
6.155,1.437498798,213.356,14,3835.008
16.75,1.952585987,89.1856,26,1581.9408
16.75,0.919876554,172.4106,11,2908.8802
15.1,0.850116159,139.8496,4,1270.3464
21.25,1.729513206,233.03,4,5592.72
9.395,1.522285186,89.6856,16,878.856
17.6,1.472806378,89.3856,26,1318.284
12.79,0.494444768,37.4822,28,942.7728
13.15,2.511136225,172.6764,14,2061.3168
5.035,1,228.2036,16,4781.7756
12.79,0.460371451,210.5244,28,6775.1808
12.79,0.517019298,162.621,28,815.605
12.79,2.212970143,160.9552,28,162.4552
5.48,0.229540499,81.925,11,3079.325
19.35,0.471094516,112.0544,15,223.7088
9.195,1.751791009,59.5246,6,810.9444
5.26,0.372189618,95.7068,14,1166.4816
12.79,1.018545617,187.124,28,3728.48
6.235,1.799383726,261.691,16,3155.892
11.8,0.870646878,149.9366,16,1662.5026
20.7,1.728844864,92.9436,26,2174.5028
13.6,0.152137196,177.937,4,2293.681
5.82,1.224601192,169.179,14,2037.348
7.76,0.899171347,98.77,26,1697.79
18.35,0.633080016,187.6872,11,2836.308
7.285,0.75910691,157.4288,11,2042.6744
15.1,1.455897068,133.7942,26,2384.8956
7,2.305018075,106.628,4,639.168
12.79,1.324937387,180.4292,28,4013.4424
18.35,0.464992833,193.4162,6,2116.5782
13.8,1,74.3012,11,1669.8264
18.35,0.503602577,154.934,16,1225.072
12.79,1.477267888,172.8738,28,3649.2498
8.895,0.593156058,206.8296,11,4154.592
12.79,0.159977335,234.9958,28,13086.9648
15.5,0.810889533,42.377,11,1211.756
14.5,1.94866973,101.4332,11,1948.1308
12.79,0.673890562,245.2802,28,10072.8882
8.26,0.523775268,116.0834,4,1267.0174
10,1.117142644,120.944,4,2037.348
9,1.207966351,79.6644,4,1571.288
5.655,1.295592513,165.85,11,1830.95
18.6,1.219576354,93.4436,26,1701.7848
15,0.681976181,140.8838,14,2247.7408
20.5,0.351617233,153.434,11,3981.484
8.785,0.393730545,119.9414,16,1462.0968
8.77,0.712054958,173.8422,4,3448.844
18.75,0.79352652,108.128,6,1065.28
19.85,2.673919886,220.8772,11,4225.1668
17.5,0.207612143,259.7304,4,3616.6256
14.6,1,242.3538,9,5287.7836
11.8,1.420042157,127.1704,16,3004.0896
11.65,0.277104559,110.8544,15,111.8544
13.65,2.792417727,213.7902,16,1274.3412
12.79,2.410131961,34.9558,28,1120.5414
16.6,0.764076859,118.4124,11,3199.8348
18,0.129761687,79.0618,11,1208.427
7.17,0.907025966,130.3968,14,3523.4136
10.3,1.063625946,264.5226,14,3436.1938
12.79,1.454365866,162.6552,28,5685.932
12.79,0.880820354,172.0422,28,517.3266
11.5,4.341860586,123.9704,15,375.5112
7.855,2.453249188,37.2848,14,745.696
12.79,2.255293803,107.128,28,319.584
17.35,1,72.2038,6,886.8456
9,0.485537304,101.8016,16,1720.4272
12.79,0.755731798,164.2526,28,3946.8624
12.79,2.369940918,256.3672,28,255.6672
10.195,0.188894888,196.311,16,589.233
15.7,0.564056997,181.7634,26,2544.6876
15.7,0.68646286,177.966,14,3415.554
8.88,1.495065545,210.727,9,4194.54
15.2,1.477685747,114.4492,4,579.246
10.195,0.783306966,33.3558,16,848.895
6.67,1,133.0626,14,1573.9512
12.79,0.625802142,91.6804,28,3858.9768
12.79,2.153023254,90.5514,28,2036.6822
8.975,1,84.9224,4,1278.336
13.8,0.884559423,246.2802,4,1228.401
16.35,0.311496574,49.9324,9,259.662
6.11,1.569350814,129.6968,6,1174.4712
7.785,2.127919323,105.6306,6,627.1836
12.79,1.960483091,178.237,28,7939.665
18.85,0.546317183,60.4562,9,1125.8678
12.79,0.134993733,120.9756,28,2787.0388
6.65,1.329276567,127.2678,16,2416.1882
7.5,1,59.2588,14,916.1408
5.985,0.085844281,186.5924,26,2591.2936
6.78,1,95.012,14,2050.664
6.195,1.091470746,122.2098,16,1205.098
18.6,2.597831054,48.8376,26,287.6256
8.63,0.717625322,174.1422,15,517.3266
11.8,2.592417712,117.0834,4,1842.9344
7.075,0.883941268,145.8128,26,1725.7536
8.395,0.602182213,100.1042,6,1289.6546
17.85,0.709973545,153.6682,4,1829.6184
12.35,4.716865294,79.2328,15,154.4656
14.6,0.903845949,238.3538,11,2163.1842
12.79,1.569575278,164.95,28,4161.25
11.65,1.149835155,82.9908,9,1258.362
20.7,2.578700428,183.8266,14,1844.266
8.77,1,173.6422,26,517.3266
20.25,0.551905985,219.3482,11,8323.8316
13.65,1.105524771,198.4426,16,5536.7928
17.7,0.190557714,168.4474,11,2358.2636
8.315,0.54240919,144.3444,6,3483.4656
12.79,0.703272751,122.8388,28,2972.1312
7.81,1.028566969,246.1486,6,5375.6692
11.1,1,220.7482,14,4380.964
18.1,0.340158792,96.2094,14,952.094
8.88,1.315559329,153.8682,9,1829.6184
12.15,1,39.1506,6,1480.0734
9.5,1.295438615,188.4872,4,3592.6568
15.25,1.364596898,215.1192,11,2157.192
12.79,0.823144165,96.6094,28,2189.8162
12.15,1,123.773,16,3325.671
16.35,0.25765713,95.741,16,965.41
12.79,1.047549019,52.3324,28,1298.31
12.85,2.083933399,157.663,14,2659.871
12.5,0.78799996,103.699,15,412.796
7.905,1,109.1254,6,1627.881
17.85,0.377882327,153.4998,4,2922.1962
7.21,2.197402369,100.8332,11,1537.998
5.175,0.460173521,37.0874,9,423.4488
12.79,3.431005956,163.221,28,326.242
16.2,0.767597393,193.1162,6,2501.4106
14,0.359577261,103.8332,26,1743.0644
8.42,1.700877219,65.9168,26,958.752
9.3,0.723853187,195.0136,15,194.4136
9.395,2.415430146,226.172,9,3848.324
17.85,0.31824751,260.7936,11,4697.8848
12.79,0.268362759,74.2012,28,1290.3204
6.13,1,60.1536,26,1102.5648
12.79,1.465569821,216.9166,28,217.7166
20.1,0.831154138,194.282,4,1544.656
16.5,1.038790222,103.699,6,1651.184
5.615,1.906594991,122.473,9,1354.903
7.52,0.667495942,183.095,16,5492.85
12.79,1.042479104,54.5614,28,1713.1034
13.8,0.373906938,87.4172,15,178.4344
17.6,0.59458364,98.241,9,1930.82
20.5,0.551071858,122.3756,6,2544.6876
11.8,0.129699643,116.9492,26,1969.4364
12.79,2.577613938,155.963,28,4537.427
20.25,2.248621135,108.3938,14,2787.0388
15.85,1.242020079,177.637,14,3352.303
17.7,0.453567264,166.2816,26,2516.724
6.035,0.997249001,185.324,9,3728.48
12.79,0.660347494,184.495,28,7873.085
12.35,2.485747182,117.0124,16,1540.6612
14.65,1.511580043,50.9666,6,717.7324
10.895,0.9072252,133.5284,15,263.6568
15.75,2.519598855,37.4506,11,1062.6168
11.15,1.81842265,44.2744,9,588.5672
8.985,0.87857367,131.531,11,1428.141
17.6,0.99539933,94.841,15,193.082
12.79,1.216779232,168.679,28,4923.591
13.15,0.575453787,89.5856,16,1494.0552
9.195,0.972115171,86.5566,14,1183.7924
12.79,0.740557017,64.7168,28,3068.0064
19.6,0.363087348,106.9964,9,1788.3388
12.79,1.455589635,43.7086,28,1293.6494
20.2,1.124708723,93.2462,26,1018.0082
12.79,0.662305516,110.157,28,2306.997
7.75,1.262547583,32.9558,4,101.8674
8.575,1.089156651,194.1794,9,3316.3498
20.2,1,197.211,26,3535.398
19.35,0.94955271,165.3184,14,1651.184
7.365,0.64662272,225.172,11,452.744
7.5,1,237.7906,9,1188.453
8.3,0.539087814,37.4506,6,796.9626
16.75,1.593085902,156.663,11,2816.334
10.695,0.923582979,173.8712,4,4570.0512
5.88,0.377350583,147.5392,16,2684.5056
12.6,0.366849297,36.1874,16,423.4488
10.695,0.173092779,74.0038,26,1034.6532
17.85,0.273286388,95.9094,16,2285.0256
19.75,0.189514437,188.0872,4,2458.1336
7.97,0.546542405,107.5596,15,431.4384
12.79,0.67635848,145.976,28,585.904
15.7,2.440971404,57.8562,11,651.8182
15.1,0.845962611,139.7496,26,3952.1888
6.63,1.5836379,167.25,4,1830.95
8.6,0.495622808,140.9154,11,1134.5232
12.79,0.408617544,197.711,28,4910.275
13,0.635444708,255.0014,11,5865.0322
5.98,0.661542698,148.2418,14,1618.5598
6.03,1,175.1028,14,1593.9252
13.8,0.224298718,88.5172,4,2408.8644
12.79,0.999635421,183.0292,28,8209.314
12.79,0.24008662,228.5668,28,3225.1352
16.1,2.421859928,34.3558,16,271.6464
20.1,0.226304441,143.4154,26,3545.385
9.17,1.560102865,141.947,26,4008.116
10.895,0.317679528,255.3672,16,767.0016
5.325,1,55.8298,9,485.3682
12.85,1.639090968,233.3642,26,3950.1914
12.79,1,196.8426,28,593.2278
15.35,1.117431487,91.912,6,559.272
16.7,1.386409853,64.3168,15,127.8336
13.3,0.145272951,64.951,16,1644.526
12.79,0.545809229,78.6618,28,80.5618
6.67,1.869911776,90.2514,26,974.0654
20.5,1.707051818,192.0478,14,1549.9824
15.1,0.302192235,131.531,9,2856.282
17,1.914158266,124.6362,16,3900.9222
8.42,0.468596093,227.6352,11,2748.4224
15.2,1.582424319,177.1054,6,3151.8972
17,1.325003571,125.073,15,369.519
17.6,0.810910746,47.806,6,1071.938
18,1.111501517,155.0972,14,3894.93
14.6,0.652308242,196.9084,15,595.2252
5.8,1.996830914,89.4172,6,2498.0816
9.8,1.377260488,192.2478,4,4068.7038
12.79,3.013613376,250.7724,28,251.6724
14.3,0.399099189,77.6302,16,950.7624
11.1,2.671845902,158.8604,16,2693.8268
17,2.062210099,171.7106,11,1711.106
18.6,2.60403701,48.8376,14,1294.3152
8.895,1.236447501,49.8008,6,759.012
12.79,0.418040589,86.6198,28,2529.3742
10.3,2.225348151,102.3648,4,1557.972
19.25,0.525692169,141.8496,26,2399.5432
12.6,1.458531998,210.8612,9,1254.3672
15.3,1.290476156,215.7218,4,1923.4962
12.79,1.91553563,184.0924,28,555.2772
12.79,0.190928858,123.3414,28,4751.8146
12.79,0.812351655,122.2072,28,3552.7088
18.6,1.170059928,160.6236,4,1611.236
14.5,0.494259347,163.621,15,815.605
13.5,0.327264006,179.5976,4,2173.1712
10.3,1.196363504,177.637,11,4234.488
12.79,1.386018133,121.373,28,369.519
12.79,1.27735868,164.6526,28,657.8104
7.155,4.268349477,33.8874,15,35.2874
16.5,0.192400184,39.7506,4,227.7036
5.59,1.436505239,63.1168,15,191.7504
15.15,0.705001017,149.6708,15,300.9416
13.1,1.152423719,166.1158,6,1169.8106
8.06,1,232.7326,4,3696.5216
10.195,1,139.5838,4,4495.4816
10.1,0.814709008,49.8008,15,303.6048
6.235,0.512607717,258.9962,15,258.9962
12.5,0.315104776,198.3742,4,2587.9646
11.35,0.957862443,86.1856,26,1494.0552
9.065,1.752218466,96.0094,11,1713.7692
11.65,1.156557783,85.1908,6,671.1264
18.2,0.185339981,57.1904,14,1640.5312
6.115,0.173143588,91.0488,4,1629.8784
6.92,1.993217678,90.5804,4,183.7608
7.035,0.331803572,263.791,14,4996.829
18.2,0.191165194,139.818,16,1398.18
10.5,0.379691925,218.7508,11,3255.762
17.6,0.287095085,237.759,14,3545.385
12.79,0.324357912,182.0976,28,6157.3184
19.75,0.628462121,116.5466,11,2828.3184
16.5,0.430537833,91.7146,26,2462.7942
13.15,2.505151671,172.0764,26,4466.1864
7.89,0.547780867,117.4782,9,2026.0294
20.5,0.292299203,82.8592,4,1733.7432
16.25,0.873805456,123.9046,4,1120.5414
12.6,1.458807832,207.2612,16,4390.2852
12.79,0.369779469,92.4462,28,185.0924
8.775,0.328222631,109.5228,11,994.7052
7.42,0.32710744,184.6582,16,5015.4714
8.67,0.991985599,145.8128,9,2444.8176
8.77,0.710604329,170.5422,11,1551.9798
19.35,1,238.6564,26,3575.346
16.25,1.320681145,96.041,26,868.869
11.5,0.26901095,129.6626,6,1836.2764
11.1,0.161217647,82.5908,26,1510.0344
12.79,0.471793319,55.264,28,1544.656
5.59,0.859972999,62.9168,11,1406.1696
12.79,1.211945653,219.7456,28,884.1824
6.55,0.371560046,102.9332,26,1845.5976
6.85,0.58074762,261.2594,15,1046.6376
21.25,0.374418288,144.1102,14,1749.7224
12.79,0.160570563,84.6908,28,3691.1952
12.8,2.889476956,138.7838,15,280.9676
8.31,1,177.4028,16,3896.2616
12.1,0.255133264,179.166,16,3056.022
12.79,1.34026367,194.7452,28,5872.356
20.25,1,145.6418,26,3384.2614
12.79,1.967825723,78.2328,28,1004.0264
12.79,1,262.891,28,788.973
16.75,1,156.163,16,2816.334
7.075,0.886471624,145.3128,11,1869.5664
11.1,0.815207668,163.1526,9,1808.9786
6.63,0.166541274,55.4588,4,343.5528
8.935,0.61021267,54.9298,14,1348.245
7.935,0.261600876,51.435,6,499.35
7.485,1.049708428,112.1228,14,1215.7508
9.5,1.131841887,253.3724,4,755.0172
18.35,0.463096309,193.1162,14,2693.8268
6.365,0.111590611,60.1536,14,490.0288
11.1,0.90883238,149.1366,14,4231.8248
11.395,1,149.2708,6,2407.5328
9.895,0.740841963,260.2278,4,4165.2448
7.68,2.326200836,86.4224,6,511.3344
13.65,1.170830236,56.493,9,509.337
15.75,2.047635596,98.57,9,2496.75
10.195,2.215132281,196.1794,14,2926.191
10.895,0.411778776,50.2666,4,820.2656
12.79,1.218236108,195.711,28,5499.508
17.7,0.251644358,48.3034,16,777.6544
17.25,1.278440287,263.391,9,6311.784
18.6,1.164343201,161.0236,26,3705.8428
13.8,0.201075072,108.0254,9,759.6778
11.1,1,165.5526,4,1973.4312
10.195,0.18996335,195.111,6,3731.809
5.88,0.0545493,153.8998,14,2922.1962
11.15,0.491846515,163.0526,6,2302.3364
12.79,2.631080418,92.0462,28,277.6386
11.6,0.623365596,142.0154,4,850.8924
12.79,1.353142415,139.2496,28,1976.0944
12.1,0.174967939,163.5526,16,2302.3364
12.79,0.711175026,110.657,28,659.142
4.635,2.148295144,126.9994,6,1798.9916
8.51,0.789220045,142.247,11,2004.058
9.6,1.459820041,167.3158,9,1838.2738
17.25,0.720721219,96.9068,6,1458.102
15,0.682298457,140.4838,11,1685.8056
16.75,1.954212241,87.6856,16,1494.0552
8.365,1.823369735,39.2506,15,75.9012
12.79,1,261.291,28,788.973
18.85,2.088703979,161.8578,4,3530.0716
6.615,1.423952212,198.7426,6,1186.4556
5.75,1.141530061,115.3176,14,572.588
10,1.51707972,113.3544,4,3467.4864
13.1,0.09190765,188.9898,9,4303.0654
10.1,0.813726366,223.0088,14,671.1264
12.79,0.397166533,79.0302,28,1901.5248
11.65,1.152384949,83.4908,11,503.3448
12.79,1.214681337,94.6436,28,4065.3748
9.3,0.654128181,90.4172,4,1249.0408
19.6,0.368082058,45.3718,11,614.5334
11.35,0.469011769,51.5008,4,607.2096
5.44,0.25922413,178.137,11,3175.866
14.65,2.613346867,50.8692,6,788.3072
12.35,2.817533469,78.5328,9,695.0952
12.85,2.319664084,253.7382,6,2271.0438
17.1,1,85.5566,14,1860.2452
11.6,2.181827028,240.6222,26,2868.2664
7.445,0.573820937,75.5354,6,1956.1204
12.79,2.650970892,142.8786,28,433.4358
12.79,4.22621521,63.2194,28,247.6776
6.135,1.751268089,161.1236,4,644.4944
8.68,0.224238311,97.7384,15,98.5384
18.5,0.51458451,132.5284,9,1318.284
14.3,0.398767072,79.4302,26,1743.0644
12.79,2.416796335,105.6938,28,214.3876
15.35,1,88.283,16,1797.66
17.7,1,182.5292,26,2736.438
15.2,1.573523815,175.6054,16,2451.4756
9.8,0.690234043,35.0874,6,352.874
12.79,1.445449805,125.5678,28,2543.356
15.25,1,179.766,4,3056.022
17.6,1.599207873,165.6868,6,3111.9492
7.55,0.469104926,121.0072,9,2082.6224
12.79,0.396869336,127.102,28,3415.554
19.7,2.436155913,254.7014,9,3570.0196
13,1.065052224,65.7484,26,391.4904
12.79,0.580930493,109.957,28,4504.137
11.8,2.585914316,113.8834,14,1382.2008
20.35,0.921782175,233.6616,14,2577.9776
16.85,0.552618874,90.3488,14,996.0368
7.63,0.927756904,94.0436,11,1134.5232
15.75,0.832183586,195.3452,26,1761.7068
18.2,0.395199202,241.8196,16,4097.3332
13.85,0.393262377,164.921,14,2609.936
10.895,0.545082785,132.9284,6,3295.71
15.6,0.684867234,242.9854,4,2175.1686
11.3,0.722910846,181.466,26,3775.086
20,0.891730932,111.6544,6,1565.9616
19.35,0.283044945,112.9544,6,2908.2144
15.6,1.328931002,221.5798,26,5509.495
12.79,2.885965686,159.4578,28,160.4578
10.195,0.6848202,118.4808,4,1640.5312
12.79,0.597177526,164.8526,28,2631.2416
9.5,0.165497012,183.8608,9,2572.6512
12.79,0.518599701,43.3086,28,624.5204
10.65,1.292869186,229.7668,14,3916.2356
12.79,1.27901679,215.5218,28,4915.6014
7.35,0.433205879,40.8454,26,587.2356
15.7,0.566826417,179.7634,4,1817.634
12.79,0.642189033,227.272,28,7017.532
15.85,0.658208691,39.4164,4,154.4656
13.8,0.86231986,231.1984,16,5097.3648
9.195,0.781982245,79.8644,26,785.644
9.3,0.244311445,248.8092,6,5976.2208
15.1,0.792923574,242.9512,26,4847.024
19.1,1.47268799,234.4958,4,1635.8706
11.6,1.171816654,172.4106,14,4277.765
7.27,0.707382949,98.6384,11,1970.768
19.35,0.420868688,62.5168,14,1534.0032
9.695,1,186.7898,15,561.2694
20.2,1,94.1462,16,832.9158
12.79,0.054200869,154.6998,28,3229.7958
10.5,1.779056925,164.121,6,2773.057
12.5,1.238533508,92.3488,26,1177.1344
12.79,1.201795345,81.825,28,83.225
17.75,0.461091602,256.0672,26,2045.3376
9,1.060438059,264.8884,6,2914.8724
17.85,0.574436483,190.4188,14,952.094
12.79,3.565933157,41.548,28,79.896
4.61,1.867274541,175.2396,4,2093.2752
8.75,1.130583093,186.8556,26,7322.4684
7.155,2.564527333,35.2874,6,388.1614
12.79,1,182.0608,28,7717.9536
12.3,0.142975201,71.338,11,1098.57
