Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,log_MRP,Establishment_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,log_sales
8.93,LF,0.028578012,Dairy,2.182511659,6,Small,Tier 2,Supermarket Type1,3.583011636
10.8,Regular,0.048143292,Baking Goods,1.604375114,16,Small,Tier 1,Supermarket Type1,2.839122547
5.33,Regular,0.23212188,Dairy,1.744526109,15,Small,Tier 3,Grocery Store,1.73182881
13.15,Regular,0.038011783,Snack Foods,1.952722718,14,Medium,Tier 1,Supermarket Type1,2.847007709
20.5,LF,0.023190134,Others,2.185921607,11,Small,Tier 2,Supermarket Type1,3.600044975
21.25,LF,0.01945343,Snack Foods,2.082338643,14,Medium,Tier 1,Supermarket Type1,3.162596425
8.24,LF,0.014541462,Health and Hygiene,2.265984601,6,Small,Tier 2,Supermarket Type1,3.584895779
12.6,Regular,0.066765523,Fruits and Vegetables,2.030180201,28,Small,Tier 1,Grocery Store,2.624060869
11.15,LF,0.032250092,Health and Hygiene,2.214983118,9,Small,Tier 2,Supermarket Type1,3.678438742
15.1,LF,0.173481304,Snack Foods,2.288944167,16,Small,Tier 1,Supermarket Type1,3.691105815
9.2,Regular,0.07821891,Meat,2.032052762,11,Small,Tier 2,Supermarket Type1,2.50998006
17.25,LF,0,Frozen Foods,1.574982199,15,Small,Tier 3,Grocery Store,2.293165807
21.1,LF,0.010602292,Household,2.37179871,16,Small,Tier 1,Supermarket Type1,3.514778943
16.85,LF,0.139301634,Snack Foods,2.161296113,26,High,Tier 3,Supermarket Type1,3.444520073
7.15,LF,0.01785932,Frozen Foods,2.205901816,4,Medium,Tier 3,Supermarket Type2,3.351488869
12.6,LF,0.026933321,Meat,1.894687049,28,Medium,Tier 3,Supermarket Type3,3.517510087
7.63,LF,0.061409711,Soft Drinks,1.976091251,6,Small,Tier 2,Supermarket Type1,3.206081057
7.24,LF,0.076791671,Household,2.066136509,26,High,Tier 3,Supermarket Type1,3.364923035
12.6,LF,0.014353676,Meat,2.062638382,28,Medium,Tier 3,Supermarket Type3,3.212509875
14.35,LF,0.017073332,Health and Hygiene,2.039504538,11,Small,Tier 2,Supermarket Type1,3.219543138
5.18,LF,0.037398953,Canned,1.925427613,16,Small,Tier 1,Supermarket Type1,2.93055376
7.5,LF,0.036308404,Health and Hygiene,2.244036522,11,Small,Tier 2,Supermarket Type1,3.45234541
15.7,LF,0.161317495,Household,1.760092113,4,Medium,Tier 3,Supermarket Type2,2.918861833
12.6,LF,0.148764535,Snack Foods,2.046070417,28,Small,Tier 1,Grocery Store,2.038187639
19.2,LF,0.124301968,Canned,1.95302865,11,Small,Tier 2,Supermarket Type1,3.318610535
9.5,Regular,0.035205866,Fruits and Vegetables,2.233870929,14,Medium,Tier 1,Supermarket Type1,3.377711792
12.6,LF,0.007455054,Household,2.271738478,9,Small,Tier 2,Supermarket Type1,3.595812194
18.5,LF,0.025813943,Meat,1.949961533,11,Small,Tier 2,Supermarket Type1,2.950448589
15.7,LF,0.03067808,Hard Drinks,1.651054993,26,High,Tier 3,Supermarket Type1,2.782385183
8.75,Regular,0.07461309,Fruits and Vegetables,2.272898419,9,Small,Tier 2,Supermarket Type1,3.574622895
6.85,LF,0.03830192,Frozen Foods,2.417071925,15,Small,Tier 3,Grocery Store,3.019796333
12.6,LF,0.107076832,Soft Drinks,1.769306415,28,Medium,Tier 3,Supermarket Type3,3.110249144
6.77,Regular,0.087437069,Frozen Foods,2.025840619,11,Small,Tier 2,Supermarket Type1,3.223363426
15.85,Regular,0.121609722,Baking Goods,1.779755175,9,Small,Tier 2,Supermarket Type1,2.73182881
12.6,LF,0.0489808,Breads,1.791826739,4,Medium,Tier 3,Supermarket Type2,2.791826739
12.6,LF,0.057850699,Snack Foods,2.054166275,28,Medium,Tier 3,Supermarket Type3,3.641173491
12.6,LF,0.069208684,Health and Hygiene,2.421749325,28,Medium,Tier 3,Supermarket Type3,3.653675784
12.6,LF,0.014484582,Soft Drinks,2.158091577,28,Medium,Tier 3,Supermarket Type3,3.4860072
12.5,LF,0.031097948,Fruits and Vegetables,2.016611368,14,Medium,Tier 1,Supermarket Type1,3.29242909
9.3,LF,0.043874493,Hard Drinks,2.281225688,11,Small,Tier 2,Supermarket Type1,3.126323728
6.8,LF,0.037465846,Baking Goods,1.676724695,26,High,Tier 3,Supermarket Type1,2.728059336
13.65,Regular,0.072851756,Frozen Foods,2.29478048,26,High,Tier 3,Supermarket Type1,3.597130236
17.5,LF,0.052434201,Snack Foods,2.017029163,9,Small,Tier 2,Supermarket Type1,3.268947994
19,Regular,0.097709541,Frozen Foods,1.687277408,4,Medium,Tier 3,Supermarket Type2,2.788545492
11.1,LF,0.059968347,Fruits and Vegetables,2.184227368,11,Small,Tier 2,Supermarket Type1,3.220762333
12.8,LF,0.069560905,Starchy Foods,2.41999736,26,High,Tier 3,Supermarket Type1,3.460232698
6.36,LF,0.00599072,Household,2.213922909,11,Small,Tier 2,Supermarket Type1,3.721190722
15.5,Regular,0.086320509,Frozen Foods,1.682769434,6,Small,Tier 2,Supermarket Type1,2.993605506
11.15,Regular,0.00827301,Dairy,2.17745223,26,High,Tier 3,Supermarket Type1,3.291395582
16.85,LF,0.036463975,Snack Foods,1.957840891,11,Small,Tier 2,Supermarket Type1,2.73503395
8.78,LF,0.109911272,Dairy,1.62265742,16,Small,Tier 1,Supermarket Type1,3.186955771
17.75,LF,0.097692448,Health and Hygiene,2.38456773,9,Small,Tier 2,Supermarket Type1,3.743780197
16.7,Regular,0.199955274,Fruits and Vegetables,2.26101912,15,Small,Tier 3,Grocery Store,2.859972686
17.75,LF,0.03048292,Dairy,2.41038442,14,Medium,Tier 1,Supermarket Type1,3.486856261
20.5,Regular,0.112316501,Fruits and Vegetables,2.287684858,26,High,Tier 3,Supermarket Type1,3.648964616
12.6,LF,0.021214364,Health and Hygiene,1.683077672,28,Small,Tier 1,Grocery Store,1.987696647
15.6,Regular,0.105296072,Snack Foods,2.230899332,16,Small,Tier 1,Supermarket Type1,3.535993492
19.6,LF,0.094545236,Household,2.406147946,4,Medium,Tier 3,Supermarket Type2,3.726488061
14.85,LF,0,Canned,2.273513784,15,Small,Tier 3,Grocery Store,2.275130226
12.35,Regular,0,Baking Goods,1.882141872,16,Small,Tier 1,Supermarket Type1,3.188831776
16.75,LF,0.076164013,Health and Hygiene,1.532157929,6,Small,Tier 2,Supermarket Type1,2.759857533
19.7,Regular,0.018021361,Meat,2.005176221,9,Small,Tier 2,Supermarket Type1,3.268947994
19.2,LF,0.183686937,Others,2.383491498,6,Small,Tier 2,Supermarket Type1,3.227150401
7.39,LF,0.120524922,Others,2.153043116,11,Small,Tier 2,Supermarket Type1,3.386231172
17,Regular,0.015997687,Snack Foods,2.360091811,11,Small,Tier 2,Supermarket Type1,3.660932229
7.06,Regular,0.043863865,Starchy Foods,1.775176301,26,High,Tier 3,Supermarket Type1,2.881769815
14,Regular,0.105145451,Frozen Foods,2.159209746,16,Small,Tier 1,Supermarket Type1,3.685236481
16.7,Regular,0.061992874,Snack Foods,1.785017885,26,High,Tier 3,Supermarket Type1,2.550885048
12.6,LF,0.118783796,Baking Goods,2.035668234,28,Medium,Tier 3,Supermarket Type3,3.236978788
7.45,LF,0,Baking Goods,1.885561357,16,Small,Tier 1,Supermarket Type1,3.338820232
14.5,Regular,0.097398254,Snack Foods,2.197077012,11,Small,Tier 2,Supermarket Type1,3.5996817
5.46,Regular,0.107036943,Fruits and Vegetables,2.15920192,9,Small,Tier 2,Supermarket Type1,2.46083352
17.7,LF,0.012540003,Household,2.22283972,9,Small,Tier 2,Supermarket Type1,3.770532356
6.13,LF,0.076735903,Dairy,1.795557477,16,Small,Tier 1,Supermarket Type1,3.088161614
8.37,LF,0.071832909,Hard Drinks,1.55811551,9,Small,Tier 2,Supermarket Type1,2.857972247
12.6,Regular,0.112668963,Fruits and Vegetables,2.281147951,28,Medium,Tier 3,Supermarket Type3,3.759857533
12.6,Regular,0.121712459,Fruits and Vegetables,2.005187379,28,Medium,Tier 3,Supermarket Type3,3.420160727
15.7,LF,0.122392031,Canned,2.124485314,26,High,Tier 3,Supermarket Type1,3.444416162
6.59,LF,0.105597316,Fruits and Vegetables,1.921638622,16,Small,Tier 1,Supermarket Type1,3.127834319
8.52,LF,0.027169589,Soft Drinks,2.179173055,4,Medium,Tier 3,Supermarket Type2,3.262360519
9.5,LF,0.074460855,Snack Foods,2.404273218,14,Medium,Tier 1,Supermarket Type1,3.701865586
15.1,Regular,0.105646853,Fruits and Vegetables,1.632250725,9,Small,Tier 2,Supermarket Type1,2.977463316
17,Regular,0.026568875,Canned,2.152432066,16,Small,Tier 1,Supermarket Type1,3.498204932
12.6,LF,0.039451625,Snack Foods,1.597124525,28,Medium,Tier 3,Supermarket Type3,3.132973958
6.64,Regular,0.006335942,Baking Goods,2.08568223,14,Medium,Tier 1,Supermarket Type1,3.311471287
8.85,LF,0.016052446,Household,2.028556613,11,Small,Tier 2,Supermarket Type1,3.13594423
12.6,LF,0.037449987,Baking Goods,1.884995761,28,Medium,Tier 3,Supermarket Type3,3.444623958
6.68,LF,0.021648305,Household,1.552514909,26,High,Tier 3,Supermarket Type1,2.978983425
12.6,LF,0.041063069,Fruits and Vegetables,1.971172831,28,Small,Tier 1,Grocery Store,2.273592899
12.6,LF,0.065872936,Fruits and Vegetables,2.053802688,28,Small,Tier 1,Grocery Store,2.046060262
13.8,LF,0.013263968,Canned,2.029080884,16,Small,Tier 1,Supermarket Type1,3.466895159
11.85,LF,0.132560174,Dairy,1.987990524,26,High,Tier 3,Supermarket Type1,2.893751113
18.5,LF,0.056816465,Others,2.120996176,15,Small,Tier 3,Grocery Store,2.421038977
6.18,Regular,0,Meat,1.977610217,11,Small,Tier 2,Supermarket Type1,3.185826266
5.63,Regular,0.024579432,Meat,2.022554558,14,Medium,Tier 1,Supermarket Type1,3.019243443
11.3,LF,0.066668724,Household,2.284312951,9,Small,Tier 2,Supermarket Type1,3.433364815
14.65,LF,0.083698962,Household,2.213398741,4,Medium,Tier 3,Supermarket Type2,3.4148536
6.06,LF,0.025552424,Fruits and Vegetables,2.200007346,6,Small,Tier 2,Supermarket Type1,3.601495041
12.6,LF,0.033436336,Household,2.030968695,28,Medium,Tier 3,Supermarket Type3,3.48534567
12.6,LF,0.136417078,Baking Goods,2.254707555,28,Small,Tier 1,Grocery Store,2.254707555
9.21,LF,0.008778413,Fruits and Vegetables,2.087928287,14,Medium,Tier 1,Supermarket Type1,3.199738233
12.6,Regular,0.078912473,Baking Goods,1.999583746,28,Medium,Tier 3,Supermarket Type3,3.515043999
16,LF,0,Household,2.323231881,11,Small,Tier 2,Supermarket Type1,3.557583395
10.8,LF,0.050000257,Fruits and Vegetables,2.387237441,6,Small,Tier 2,Supermarket Type1,3.66794521
15,LF,0.153960209,Starchy Foods,2.025280462,9,Small,Tier 2,Supermarket Type1,3.071562352
15.5,Regular,0.210375806,Fruits and Vegetables,2.250914524,15,Small,Tier 3,Grocery Store,2.248225427
8.3,Regular,0.030274175,Baking Goods,1.993605506,4,Medium,Tier 3,Supermarket Type2,3.272359107
14.6,Regular,0.071904258,Fruits and Vegetables,2.028674528,15,Small,Tier 3,Grocery Store,2.035531395
15.35,Regular,0.055067732,Meat,2.166055162,26,High,Tier 3,Supermarket Type1,3.375768637
12.6,Regular,0.017466284,Meat,1.657742146,28,Medium,Tier 3,Supermarket Type3,3.121760171
12.6,LF,0,Household,1.991990293,28,Medium,Tier 3,Supermarket Type3,2.990661126
19.75,LF,0.012499004,Fruits and Vegetables,2.274359241,4,Medium,Tier 3,Supermarket Type2,3.390605483
19.35,LF,0.026181893,Fruits and Vegetables,2.22283972,16,Small,Tier 1,Supermarket Type1,3.372592348
12.6,LF,0.169943195,Health and Hygiene,2.065389973,28,Small,Tier 1,Grocery Store,2.063893039
16.6,LF,0.050392993,Canned,2.073397184,11,Small,Tier 2,Supermarket Type1,3.505127557
12.6,LF,0.159096908,Hard Drinks,2.111711366,28,Small,Tier 1,Grocery Store,2.10664502
7.76,LF,0.059352241,Snack Foods,2.008046306,16,Small,Tier 1,Supermarket Type1,3.229883971
12.6,LF,0.040520754,Others,2.187334555,28,Small,Tier 1,Grocery Store,2.185071627
17.5,LF,0.016767995,Meat,2.150504691,11,Small,Tier 2,Supermarket Type1,3.291691121
12.6,LF,0.025039776,Household,2.011710816,28,Small,Tier 1,Grocery Store,2.612924503
17.75,LF,0.07626905,Baking Goods,2.053671446,4,Medium,Tier 3,Supermarket Type2,3.002895582
9.1,LF,0.080417724,Household,1.689058335,14,Medium,Tier 1,Supermarket Type1,2.628844649
20.7,Regular,0.121767168,Frozen Foods,2.075352033,11,Small,Tier 2,Supermarket Type1,2.548438312
7.52,LF,0.055127499,Fruits and Vegetables,2.108224625,16,Small,Tier 1,Supermarket Type1,3.600262794
12.6,LF,0.094910421,Breads,1.927147512,28,Small,Tier 1,Grocery Store,2.404268766
12.6,LF,0.066611321,Snack Foods,2.250997864,28,Medium,Tier 3,Supermarket Type3,3.568808959
17,LF,0.052165855,Health and Hygiene,2.097163567,26,High,Tier 3,Supermarket Type1,3.044758029
12.6,LF,0.037315469,Baking Goods,1.698999535,28,Medium,Tier 3,Supermarket Type3,3.299450508
21.25,LF,0.155250377,Snack Foods,2.244863208,26,High,Tier 3,Supermarket Type1,3.325770911
15.35,LF,0.161350176,Soft Drinks,2.293753134,15,Small,Tier 3,Grocery Store,2.771756757
18.85,LF,0.03961061,Snack Foods,1.619594151,26,High,Tier 3,Supermarket Type1,2.880248642
15.75,LF,0.141398626,Hard Drinks,2.398873953,6,Small,Tier 2,Supermarket Type1,3.443375686
7.55,LF,0.0273235,Canned,2.181654972,6,Small,Tier 2,Supermarket Type1,3.264252873
8.63,Regular,0.028271345,Canned,2.231831861,9,Small,Tier 2,Supermarket Type1,3.315824801
8.66,Regular,0.088178053,Snack Foods,2.088758191,9,Small,Tier 2,Supermarket Type1,3.36216878
12.6,LF,0.026769592,Household,1.886690342,28,Medium,Tier 3,Supermarket Type3,3.367783928
15.6,LF,0,Baking Goods,2.048653073,4,Medium,Tier 3,Supermarket Type2,3.162596425
11.85,Regular,0.050186726,Fruits and Vegetables,2.215247766,11,Small,Tier 2,Supermarket Type1,3.494794345
16.35,LF,0.020631654,Fruits and Vegetables,1.700118496,4,Medium,Tier 3,Supermarket Type2,2.669680903
12.6,LF,0.046259036,Fruits and Vegetables,1.676411913,28,Medium,Tier 3,Supermarket Type3,3.197725489
18.6,LF,0.152366659,Breakfast,1.993594047,11,Small,Tier 2,Supermarket Type1,3.11626409
12.85,LF,0.12241394,Snack Foods,1.632890358,6,Small,Tier 2,Supermarket Type1,2.847007709
12.15,LF,0.242768664,Health and Hygiene,2.355145663,15,Small,Tier 3,Grocery Store,2.352260491
12.6,LF,0.053795154,Snack Foods,2.070948375,28,Medium,Tier 3,Supermarket Type3,3.150498303
20.7,LF,0.04280113,Dairy,2.251158163,26,High,Tier 3,Supermarket Type1,3.394353463
17.85,Regular,0.021065311,Meat,2.417627115,6,Small,Tier 2,Supermarket Type1,3.778357694
8.9,LF,0.075876602,Hard Drinks,2.372841332,6,Small,Tier 2,Supermarket Type1,3.272976441
6.14,LF,0.079094835,Soft Drinks,2.058372873,14,Medium,Tier 1,Supermarket Type1,3.008035222
17,LF,0.211306673,Household,2.097382963,15,Small,Tier 3,Grocery Store,2.400835591
6.38,LF,0.015193323,Household,2.156388608,11,Small,Tier 2,Supermarket Type1,2.933933501
12.6,LF,0.181114059,Snack Foods,2.151207381,28,Small,Tier 1,Grocery Store,2.632903505
9.4,LF,0.039954281,Others,1.916405515,9,Small,Tier 2,Supermarket Type1,3.303925578
9.6,LF,0.024576875,Health and Hygiene,2.270961443,4,Medium,Tier 3,Supermarket Type2,3.275130226
7.21,Regular,0.144511119,Snack Foods,2.002309506,26,High,Tier 3,Supermarket Type1,3.391075753
12.6,Regular,0.057835325,Snack Foods,1.760092113,28,Medium,Tier 3,Supermarket Type3,3.406202253
12.6,LF,0.051778173,Snack Foods,2.198360126,28,Small,Tier 1,Grocery Store,2.504585028
8.9,LF,0.072693696,Breakfast,2.245357182,4,Medium,Tier 3,Supermarket Type2,2.723710919
20.6,Regular,0.0480335,Fruits and Vegetables,2.274747904,11,Small,Tier 2,Supermarket Type1,3.574622895
12.35,Regular,0.033760862,Meat,2.294339667,16,Small,Tier 1,Supermarket Type1,3.711073588
15.6,LF,0.042179884,Snack Foods,2.242306329,15,Small,Tier 3,Grocery Store,2.243299539
16.35,LF,0.02844314,Household,1.991850479,15,Small,Tier 3,Grocery Store,2.586771784
17.25,LF,0,Frozen Foods,1.611534259,4,Medium,Tier 3,Supermarket Type2,2.798315785
12.6,LF,0.095931002,Soft Drinks,2.297928508,28,Medium,Tier 3,Supermarket Type3,3.838703546
9.8,LF,0.090834158,Others,2.283861379,4,Medium,Tier 3,Supermarket Type2,3.609456075
10.5,LF,0.041459804,Fruits and Vegetables,1.593467724,14,Medium,Tier 1,Supermarket Type1,2.73289982
12.6,LF,0.065313024,Frozen Foods,1.673391421,28,Medium,Tier 3,Supermarket Type3,3.180706821
5.8,LF,0.131489269,Dairy,1.952875711,4,Medium,Tier 3,Supermarket Type2,3.205721094
11.65,Regular,0.076002991,Snack Foods,1.921638622,11,Small,Tier 2,Supermarket Type1,2.701865586
15,LF,0.119374946,Snack Foods,2.360535479,4,Medium,Tier 3,Supermarket Type2,3.701060592
18.75,LF,0.010365546,Household,2.316170452,16,Small,Tier 1,Supermarket Type1,3.494979387
19.25,Regular,0.03467086,Canned,2.151828115,26,High,Tier 3,Supermarket Type1,3.380128573
12.6,LF,0.068153091,Soft Drinks,1.556531651,28,Small,Tier 1,Grocery Store,1.864736476
12.6,LF,0.026194237,Frozen Foods,1.897793081,28,Medium,Tier 3,Supermarket Type3,3.279101994
12.6,LF,0.043351896,Fruits and Vegetables,2.166257783,28,Medium,Tier 3,Supermarket Type3,3.644857319
12.6,LF,0,Seafood,2.039253857,28,Medium,Tier 3,Supermarket Type3,3.263307727
6.14,LF,0.115500999,Soft Drinks,2.207159157,4,Medium,Tier 3,Supermarket Type2,2.809219148
8.93,LF,0,Household,1.743990828,11,Small,Tier 2,Supermarket Type1,2.520573134
15.85,LF,0.107597879,Soft Drinks,1.769306415,16,Small,Tier 1,Supermarket Type1,2.767826463
11.15,LF,0,Others,1.813008223,14,Medium,Tier 1,Supermarket Type1,3.049427907
12.6,LF,0.010615026,Frozen Foods,2.267617063,28,Small,Tier 1,Grocery Store,2.573080106
11.3,LF,0.007294652,Meat,2.296977857,11,Small,Tier 2,Supermarket Type1,2.995070244
18.5,LF,0.025756826,Meat,1.94060214,9,Small,Tier 2,Supermarket Type1,2.904691099
12.6,LF,0.032470108,Frozen Foods,2.173009017,28,Medium,Tier 3,Supermarket Type3,3.571531818
12.6,LF,0.050535312,Health and Hygiene,2.114046902,28,Small,Tier 1,Grocery Store,2.113378402
8.85,Regular,0.113123893,Soft Drinks,2.088273623,4,Medium,Tier 3,Supermarket Type2,3.206800087
7.26,LF,0.014482278,Meat,2.072305054,4,Medium,Tier 3,Supermarket Type2,3.270501822
7.11,LF,0.075000682,Household,1.785729771,15,Small,Tier 3,Grocery Store,2.471703802
11,Regular,0.13341564,Canned,2.340007221,11,Small,Tier 2,Supermarket Type1,3.343171785
12.15,LF,0.029583249,Household,2.059620209,11,Small,Tier 2,Supermarket Type1,3.020624349
9.3,Regular,0.014076503,Snack Foods,2.301048236,4,Medium,Tier 3,Supermarket Type2,3.33895274
17.5,LF,0.026865809,Frozen Foods,2.417788787,9,Small,Tier 2,Supermarket Type1,3.624060869
7.59,Regular,0.145335007,Fruits and Vegetables,2.238317139,11,Small,Tier 2,Supermarket Type1,3.317498385
17.25,LF,0,Dairy,2.234457551,11,Small,Tier 2,Supermarket Type1,3.666327261
17.35,LF,0.020542737,Others,1.906129161,26,High,Tier 3,Supermarket Type1,2.508189152
18.35,LF,0.030542489,Health and Hygiene,2.285818707,14,Medium,Tier 1,Supermarket Type1,3.430369669
13.8,Regular,0.06457046,Fruits and Vegetables,1.881961811,6,Small,Tier 2,Supermarket Type1,3.222671323
15.85,LF,0.020519478,Household,1.628503364,14,Medium,Tier 1,Supermarket Type1,2.93055376
19.85,LF,0.005243282,Dairy,2.425189126,14,Medium,Tier 1,Supermarket Type1,3.502408109
9.6,LF,0.096842096,Soft Drinks,2.220410942,6,Small,Tier 2,Supermarket Type1,2.700138767
9.5,Regular,0.048883854,Starchy Foods,2.269021867,4,Medium,Tier 3,Supermarket Type2,3.418178146
12.85,LF,0.121725411,Snack Foods,1.654588493,16,Small,Tier 1,Supermarket Type1,2.722068972
9,LF,0.065194971,Snack Foods,2.249777845,26,High,Tier 3,Supermarket Type1,3.325770911
10.9,LF,0.136696892,Dairy,2.422518929,26,High,Tier 3,Supermarket Type1,3.743258271
15.15,Regular,0.066164431,Frozen Foods,2.168426765,9,Small,Tier 2,Supermarket Type1,3.341857731
7.05,LF,0.08509812,Snack Foods,2.034593166,14,Medium,Tier 1,Supermarket Type1,3.360406934
15.15,LF,0.027774002,Baking Goods,2.182901748,9,Small,Tier 2,Supermarket Type1,3.499671525
17.35,LF,0.020559846,Others,1.896315633,16,Small,Tier 1,Supermarket Type1,3.110249144
5.63,Regular,0.024536636,Meat,2.025840619,9,Small,Tier 2,Supermarket Type1,3.320273439
12,Regular,0.020407296,Meat,1.999583746,9,Small,Tier 2,Supermarket Type1,2.77468131
20.75,LF,0.109153001,Snack Foods,2.207789964,4,Medium,Tier 3,Supermarket Type2,3.652518865
15,LF,0.154301621,Starchy Foods,2.025280462,11,Small,Tier 2,Supermarket Type1,2.632229658
20.75,LF,0.021232318,Soft Drinks,2.179271362,26,High,Tier 3,Supermarket Type1,3.38539862
13.15,LF,0.043852434,Snack Foods,2.261726662,11,Small,Tier 2,Supermarket Type1,3.624404321
8.3,LF,0.03532494,Fruits and Vegetables,1.590514152,26,High,Tier 3,Supermarket Type1,2.857972247
11.8,LF,0,Fruits and Vegetables,1.667828245,15,Small,Tier 3,Grocery Store,2.361162886
8.36,LF,0.187523164,Canned,2.165071524,9,Small,Tier 2,Supermarket Type1,3.644857319
5.92,Regular,0.019200003,Soft Drinks,1.679147968,16,Small,Tier 1,Supermarket Type1,2.692575511
6.46,Regular,0.04923932,Fruits and Vegetables,2.159597869,14,Medium,Tier 1,Supermarket Type1,3.64090916
12.6,Regular,0.0204702,Dairy,1.945734398,28,Medium,Tier 3,Supermarket Type3,3.399685141
13.5,Regular,0.125170423,Snack Foods,2.417456746,26,High,Tier 3,Supermarket Type1,3.533884239
6.91,Regular,0.03822479,Dairy,1.999446356,11,Small,Tier 2,Supermarket Type1,2.768812376
12.6,Regular,0.049395242,Fruits and Vegetables,1.905063707,28,Medium,Tier 3,Supermarket Type3,3.27543704
12.1,LF,0.148986013,Fruits and Vegetables,2.027463773,4,Medium,Tier 3,Supermarket Type2,3.068856459
20.2,LF,0.099893424,Household,2.273440672,9,Small,Tier 2,Supermarket Type1,3.594269405
18.75,LF,0.052766297,Snack Foods,2.2781827,26,High,Tier 3,Supermarket Type1,3.396679631
6.71,LF,0.03565903,Breads,2.339086759,11,Small,Tier 2,Supermarket Type1,3.292134053
20.5,LF,0.036344721,Fruits and Vegetables,2.087694834,6,Small,Tier 2,Supermarket Type1,3.405634474
8.36,LF,0.187558629,Canned,2.170384357,16,Small,Tier 1,Supermarket Type1,3.167736065
20.35,LF,0.089975294,Dairy,2.417736341,6,Small,Tier 2,Supermarket Type1,3.880134339
18.85,LF,0.036241797,Meat,1.75858037,6,Small,Tier 2,Supermarket Type1,3.003182719
