"Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","log_MRP","Establishment_Age","Outlet_Size","Outlet_Location_Type","Outlet_Type","predict"
12.6,"LF",0.114475357,"Soft Drinks",2.20661974,28,"Medium","Tier 3","Supermarket Type3",3.60421037702683
15.5,"Regular",0.076059648,"Baking Goods",2.423502769,4,"Medium","Tier 3","Supermarket Type2",3.52118322592852
5.79,"Regular",0.064871045,"Fruits and Vegetables",2.418508775,15,"Small","Tier 3","Grocery Store",2.74538428040728
5.77,"LF",0.081944045,"Baking Goods",1.564860093,26,"High","Tier 3","Supermarket Type1",2.69951345116936
19.2,"LF",0.100074524,"Frozen Foods",2.042530624,16,"Small","Tier 1","Supermarket Type1",3.18577514469677
12.6,"Regular",0.066336811,"Baking Goods",2.187987477,28,"Small","Tier 1","Grocery Store",2.50723943978476
8.6,"LF",0.032672263,"Health and Hygiene",2.149882061,14,"Medium","Tier 1","Supermarket Type1",3.33265504952361
12.6,"LF",0.130321652,"Dairy",1.948007827,28,"Medium","Tier 3","Supermarket Type3",3.3200929587104
18.85,"Regular",0.068059156,"Dairy",2.080424442,14,"Medium","Tier 1","Supermarket Type1",3.24578125385553
12.5,"LF",0.103442268,"Household",2.232601765,16,"Small","Tier 1","Supermarket Type1",3.39346331989345
7.02,"LF",0,"Dairy",1.923373562,6,"Small","Tier 2","Supermarket Type1",3.08670542419675
7.86,"Regular",0.162205516,"Baking Goods",1.559724734,4,"Medium","Tier 3","Supermarket Type2",2.6395301768675
13.15,"LF",0.056516756,"Soft Drinks",2.156795,14,"Medium","Tier 1","Supermarket Type1",3.33873796103968
16.2,"Regular",0.016639482,"Frozen Foods",1.981694505,26,"High","Tier 3","Supermarket Type1",3.12012945723845
6.65,"LF",0.053279839,"Canned",2.169596266,9,"Small","Tier 2","Supermarket Type1",3.34494925136349
6.69,"Regular",0.037060755,"Meat",2.247573139,4,"Medium","Tier 3","Supermarket Type2",3.35050643128135
12.6,"Regular",0.08234117,"Meat",2.268954073,28,"Small","Tier 1","Grocery Store",2.59563605368752
6.36,"LF",0.120443298,"Fruits and Vegetables",1.657113245,26,"High","Tier 3","Supermarket Type1",2.79782293705895
14.85,"LF",0.102065622,"Household",2.405294781,15,"Small","Tier 3","Grocery Store",2.71768676864392
13.3,"Regular",0.071597469,"Fruits and Vegetables",1.784286275,11,"Small","Tier 2","Supermarket Type1",2.94065265348065
16.5,"Regular",0.079837509,"Fruits and Vegetables",2.009166939,14,"Medium","Tier 1","Supermarket Type1",3.18874963937511
18.5,"Regular",0.045534457,"Dairy",2.165274604,14,"Medium","Tier 1","Supermarket Type1",3.33291735924944
7.94,"LF",0.031730739,"Household",2.416791902,9,"Small","Tier 2","Supermarket Type1",3.58992129407358
12.6,"Regular",0.056713056,"Fruits and Vegetables",2.349877159,28,"Medium","Tier 3","Supermarket Type3",3.75389955253425
16.35,"LF",0.032538896,"Meat",2.219543138,16,"Small","Tier 1","Supermarket Type1",3.38303488708018
19.85,"LF",0.005264755,"Dairy",2.4225708,6,"Small","Tier 2","Supermarket Type1",3.59235860471887
6.72,"Regular",0.121832956,"Baking Goods",1.638942284,11,"Small","Tier 2","Supermarket Type1",2.79028875427944
17.85,"LF",0.065797601,"Frozen Foods",2.169689126,9,"Small","Tier 2","Supermarket Type1",3.32228566870101
20.75,"LF",0.108930629,"Snack Foods",2.206712027,11,"Small","Tier 2","Supermarket Type1",3.35187743228511
12.6,"LF",0.03046847,"Starchy Foods",2.406035765,28,"Medium","Tier 3","Supermarket Type3",3.81277379773892
20.6,"Regular",0.077029195,"Snack Foods",2.248548019,15,"Small","Tier 3","Grocery Store",2.55371601128805
12.6,"LF",0.017344679,"Fruits and Vegetables",2.363237686,28,"Medium","Tier 3","Supermarket Type3",3.76073116277949
18.85,"LF",0,"Hard Drinks",2.209669939,9,"Small","Tier 2","Supermarket Type1",3.37128284492808
14.1,"LF",0.089817198,"Canned",2.1545749,14,"Medium","Tier 1","Supermarket Type1",3.33635299395348
20.25,"LF",0.148372897,"Health and Hygiene",2.037003153,11,"Small","Tier 2","Supermarket Type1",3.19234500978331
5.15,"Regular",0.061301149,"Meat",2.086853649,11,"Small","Tier 2","Supermarket Type1",3.2554696658014
12.6,"Regular",0.04152307,"Fruits and Vegetables",2.094496284,26,"High","Tier 3","Supermarket Type1",3.2503247351732
15.25,"Regular",0.066269294,"Snack Foods",2.254465899,6,"Small","Tier 2","Supermarket Type1",3.43287950546535
7.29,"LF",0.031278532,"Household",2.245525993,4,"Medium","Tier 3","Supermarket Type2",3.336787467505
12.6,"LF",0.025842951,"Household",1.686972137,28,"Medium","Tier 3","Supermarket Type3",3.0649702487905
20.75,"LF",0.021293097,"Soft Drinks",2.181564636,11,"Small","Tier 2","Supermarket Type1",3.34169982298183
12.6,"Regular",0.124668026,"Snack Foods",2.416791902,28,"Medium","Tier 3","Supermarket Type3",3.81114602142777
19,"LF",0.127983545,"Snack Foods",2.03206325,26,"High","Tier 3","Supermarket Type1",3.16523538207853
16.1,"Regular",0.080010553,"Frozen Foods",2.094248159,15,"Small","Tier 3","Grocery Store",2.39553007852446
11.1,"LF",0.010658153,"Canned",1.91955294,14,"Medium","Tier 1","Supermarket Type1",3.09722021182306
13,"LF",0.041994899,"Household",2.406031332,4,"Medium","Tier 3","Supermarket Type2",3.49864343170692
6.87,"LF",0.09512291,"Snack Foods",2.326994587,15,"Small","Tier 3","Grocery Store",2.63303147788353
7.5,"LF",0.03269312,"Frozen Foods",2.378017227,11,"Small","Tier 2","Supermarket Type1",3.5312896872505
15.25,"LF",0.026663778,"Snack Foods",1.939618081,11,"Small","Tier 2","Supermarket Type1",3.08100157667116
18.25,"LF",0.075311837,"Snack Foods",2.088506765,14,"Medium","Tier 1","Supermarket Type1",3.25121543734021
6.42,"LF",0.053426165,"Dairy",2.252125039,26,"High","Tier 3","Supermarket Type1",3.39249096085054
12.5,"LF",0.10402738,"Household",2.23614612,6,"Small","Tier 2","Supermarket Type1",3.41618396938655
16.85,"Regular",0.023201357,"Snack Foods",1.66221746,11,"Small","Tier 2","Supermarket Type1",2.8031767029655
9.2,"Regular",0.04719387,"Frozen Foods",1.723181381,14,"Medium","Tier 1","Supermarket Type1",2.88597686269307
17,"LF",0.119871307,"Frozen Foods",2.395052623,4,"Medium","Tier 3","Supermarket Type2",3.47529386320495
12.6,"LF",0.092564193,"Household",1.728318063,28,"Medium","Tier 3","Supermarket Type3",3.10709101593936
5.85,"Regular",0.104998144,"Frozen Foods",2.328831605,9,"Small","Tier 2","Supermarket Type1",3.49739563398887
12.6,"LF",0.052300844,"Frozen Foods",1.945877083,28,"Medium","Tier 3","Supermarket Type3",3.31997137021546
18.35,"Regular",0.15783357,"Fruits and Vegetables",1.942445601,15,"Small","Tier 3","Grocery Store",2.25196609294991
12.6,"Regular",0.010928678,"Snack Foods",2.222935384,28,"Medium","Tier 3","Supermarket Type3",3.61297923042471
12.35,"LF",0.100164204,"Fruits and Vegetables",2.055576318,4,"Medium","Tier 3","Supermarket Type2",3.1428639824247
13.8,"Regular",0.057104066,"Snack Foods",2.366793397,4,"Medium","Tier 3","Supermarket Type2",3.45706121025496
5.43,"Regular",0.114472403,"Baking Goods",1.946213436,16,"Small","Tier 1","Supermarket Type1",3.10905248295353
14.5,"Regular",0.063810405,"Breads",2.420383887,26,"High","Tier 3","Supermarket Type1",3.59604624467207
12.65,"Regular",0.075981306,"Frozen Foods",2.284170305,26,"High","Tier 3","Supermarket Type1",3.43128802286964
12.8,"LF",0.116527666,"Starchy Foods",2.417347449,15,"Small","Tier 3","Grocery Store",2.74221303273157
9.2,"Regular",0.051827123,"Baking Goods",1.889102161,4,"Medium","Tier 3","Supermarket Type2",2.97667688287224
17.35,"LF",0.020555958,"Others",1.900158399,9,"Small","Tier 2","Supermarket Type1",3.06723513245435
14.5,"LF",0.061986574,"Dairy",2.184974623,16,"Small","Tier 1","Supermarket Type1",3.33206428877213
7.91,"LF",0.010032624,"Snack Foods",2.395048076,11,"Small","Tier 2","Supermarket Type1",3.55073964460676
8.5,"LF",0.097884718,"Canned",1.720427242,16,"Small","Tier 1","Supermarket Type1",2.87837154552148
8.3,"Regular",0.038204311,"Dairy",1.943097633,9,"Small","Tier 2","Supermarket Type1",3.09967351532892
12.6,"Regular",0.149288779,"Frozen Foods",2.199834133,28,"Medium","Tier 3","Supermarket Type3",3.58673851798834
13.5,"LF",0,"Soft Drinks",2.27689175,9,"Small","Tier 2","Supermarket Type1",3.45160576558377
19.1,"LF",0.045270426,"Dairy",1.588986164,26,"High","Tier 3","Supermarket Type1",2.70775558224452
16.2,"LF",0.050545502,"Household",2.282432223,4,"Medium","Tier 3","Supermarket Type2",3.3706181984946
12.6,"LF",0.102157958,"Dairy",2.161406338,28,"Small","Tier 1","Grocery Store",2.46215347068398
12.3,"LF",0.116261335,"Soft Drinks",2.029764329,15,"Small","Tier 3","Grocery Store",2.34142894813685
15.85,"LF",0.069100548,"Breads",2.335691735,16,"Small","Tier 1","Supermarket Type1",3.51362630766343
15.25,"LF",0.06153089,"Household",2.12154934,6,"Small","Tier 2","Supermarket Type1",3.29775003924363
12.6,"Regular",0.06627464,"Snack Foods",1.733964029,28,"Medium","Tier 3","Supermarket Type3",3.11197163321604
7.32,"LF",0.015332872,"Snack Foods",2.187616593,11,"Small","Tier 2","Supermarket Type1",3.33852251684788
12.6,"LF",0.009950343,"Meat",2.268486236,28,"Medium","Tier 3","Supermarket Type3",3.66502111214175
12.6,"LF",0.037160705,"Hard Drinks",1.734238003,28,"Small","Tier 1","Grocery Store",2.03491312062655
12.35,"LF",0.093824276,"Snack Foods",2.078864095,6,"Small","Tier 2","Supermarket Type1",3.24721321342783
17.85,"LF",0.110152524,"Frozen Foods",2.17668439,15,"Small","Tier 3","Grocery Store",2.47210782904778
10.1,"LF",0.046848053,"Hard Drinks",1.783101394,6,"Small","Tier 2","Supermarket Type1",2.95158274101228
14.15,"LF",0.034868095,"Snack Foods",2.387003061,9,"Small","Tier 2","Supermarket Type1",3.54870070504296
7.44,"LF",0.122735471,"Starchy Foods",2.312312365,26,"High","Tier 3","Supermarket Type1",3.4766689269984
11.3,"LF",0.056434817,"Baking Goods",2.394121982,16,"Small","Tier 1","Supermarket Type1",3.55845275259306
11.5,"Regular",0.125602951,"Frozen Foods",2.003614748,16,"Small","Tier 1","Supermarket Type1",3.15619005716314
12.6,"LF",0.116762173,"Canned",2.298802442,28,"Medium","Tier 3","Supermarket Type3",3.6990374080237
7.55,"Regular",0.030918873,"Fruits and Vegetables",2.093096543,26,"High","Tier 3","Supermarket Type1",3.2511399740083
6.68,"LF",0.021666335,"Household",1.5235826,16,"Small","Tier 1","Supermarket Type1",2.67009278348557
15.7,"Regular",0.115031783,"Canned",2.057362524,4,"Medium","Tier 3","Supermarket Type2",3.1548025544793
12.6,"LF",0.022457694,"Frozen Foods",1.993906865,28,"Medium","Tier 3","Supermarket Type3",3.36926645788916
12.6,"LF",0.080203852,"Baking Goods",1.892072331,28,"Medium","Tier 3","Supermarket Type3",3.27372494322938
18.1,"LF",0.178694026,"Dairy",2.201202604,4,"Medium","Tier 3","Supermarket Type2",3.27426931439879
5.31,"Regular",0.04710181,"Meat",2.259739097,14,"Medium","Tier 1","Supermarket Type1",3.45171998553307
12.6,"Regular",0.047704151,"Fruits and Vegetables",2.272434814,28,"Medium","Tier 3","Supermarket Type3",3.67461139944389
12.6,"LF",0.06981517,"Dairy",2.331194396,28,"Medium","Tier 3","Supermarket Type3",3.71277012188263
9.3,"LF",0.042357203,"Hard Drinks",2.090747461,14,"Medium","Tier 1","Supermarket Type1",3.26369721333684
11.35,"Regular",0.023454399,"Dairy",2.259977838,6,"Small","Tier 2","Supermarket Type1",3.43647520245061
19.35,"Regular",0.018600249,"Snack Foods",2.04239593,11,"Small","Tier 2","Supermarket Type1",3.19148723387851
13,"Regular",0.083683243,"Canned",2.297853705,11,"Small","Tier 2","Supermarket Type1",3.47139534671998
7.24,"LF",0.167316771,"Snack Foods",2.295666482,15,"Small","Tier 3","Grocery Store",2.60053655031779
12.6,"LF",0.039576776,"Fruits and Vegetables",2.255107925,28,"Small","Tier 1","Grocery Store",2.57330120830503
10,"LF",0.038904624,"Fruits and Vegetables",2.389900042,6,"Small","Tier 2","Supermarket Type1",3.57806070048269
19.75,"LF",0.01438222,"Household",2.009591955,6,"Small","Tier 2","Supermarket Type1",3.18126846532318
8.42,"Regular",0.030968306,"Canned",2.357620822,4,"Medium","Tier 3","Supermarket Type2",3.46581217227859
18.85,"LF",0.016107549,"Health and Hygiene",2.113149539,16,"Small","Tier 1","Supermarket Type1",3.2748568610703
5.03,"LF",0.008664064,"Household",2.076915567,11,"Small","Tier 2","Supermarket Type1",3.23414345733309
17.6,"Regular",0.047330801,"Snack Foods",2.082347984,14,"Medium","Tier 1","Supermarket Type1",3.25227401536024
18.6,"LF",0.015769693,"Snack Foods",2.182233706,16,"Small","Tier 1","Supermarket Type1",3.33152200647755
10.2,"LF",0.04217956,"Snack Foods",1.645842604,6,"Small","Tier 2","Supermarket Type1",2.80481724034635
6.78,"Regular",0.140163038,"Baking Goods",1.974106223,16,"Small","Tier 1","Supermarket Type1",3.13694217672234
7.16,"Regular",0.168154574,"Breads",1.528754773,9,"Small","Tier 2","Supermarket Type1",2.70315713662169
10.8,"LF",0.097805615,"Hard Drinks",1.868867699,15,"Small","Tier 3","Grocery Store",2.16822576837879
9.2,"LF",0.107870997,"Snack Foods",2.258310122,9,"Small","Tier 2","Supermarket Type1",3.41881013529896
9.8,"Regular",0.045358609,"Baking Goods",1.558557381,11,"Small","Tier 2","Supermarket Type1",2.70686666003246
12.6,"LF",0.119698523,"Others",2.155478754,28,"Medium","Tier 3","Supermarket Type3",3.55506049524336
12.6,"LF",0.023339367,"Fruits and Vegetables",1.977164606,28,"Medium","Tier 3","Supermarket Type3",3.36528299661415
13.6,"LF",0.009991273,"Household",2.244368672,9,"Small","Tier 2","Supermarket Type1",3.41091403194912
7.22,"Regular",0.064141866,"Baking Goods",1.787113184,15,"Small","Tier 3","Grocery Store",2.09385511453036
20.5,"LF",0.032954044,"Household",1.595299973,6,"Small","Tier 2","Supermarket Type1",2.75654621866063
6.06,"LF",0,"Fruits and Vegetables",2.210473158,9,"Small","Tier 2","Supermarket Type1",3.38261539377874
17.2,"LF",0.156935553,"Meat",2.205901816,4,"Medium","Tier 3","Supermarket Type2",3.29582570816082
13.15,"LF",0.044011225,"Snack Foods",2.258385827,6,"Small","Tier 2","Supermarket Type1",3.43090374104969
16.5,"Regular",0.068112874,"Canned",2.019527533,9,"Small","Tier 2","Supermarket Type1",3.19386431888721
8.06,"LF",0.021372636,"Breakfast",2.364987134,9,"Small","Tier 2","Supermarket Type1",3.48466512265279
12.6,"Regular",0,"Baking Goods",1.880429415,28,"Medium","Tier 3","Supermarket Type3",3.26905934727749
19.85,"LF",0.054245722,"Seafood",2.292426211,4,"Medium","Tier 3","Supermarket Type2",3.39346916011454
12.6,"LF",0.041621987,"Household",2.404151647,28,"Medium","Tier 3","Supermarket Type3",3.79947360085606
20.25,"Regular",0.018805105,"Fruits and Vegetables",2.343757465,16,"Small","Tier 1","Supermarket Type1",3.51427125652904
19.25,"Regular",0.027190917,"Meat",2.289613476,4,"Medium","Tier 3","Supermarket Type2",3.38809542867561
7.85,"LF",0.163902159,"Hard Drinks",2.156380731,6,"Small","Tier 2","Supermarket Type1",3.33449446502262
10,"LF",0.067312613,"Snack Foods",2.369881636,14,"Medium","Tier 1","Supermarket Type1",3.54305034187299
10,"LF",0.021421289,"Household",2.39510788,9,"Small","Tier 2","Supermarket Type1",3.56684427752027
5.18,"LF",0.030479118,"Health and Hygiene",1.522279875,4,"Medium","Tier 3","Supermarket Type2",2.60316959830472
12.6,"LF",0.031024168,"Health and Hygiene",2.323302438,28,"Small","Tier 1","Grocery Store",2.64632238665828
12.6,"LF",0.015664229,"Meat",2.087339803,28,"Small","Tier 1","Grocery Store",2.40286145992897
11.5,"LF",0.014883661,"Starchy Foods",2.241815341,14,"Medium","Tier 1","Supermarket Type1",3.4307126934632
13.65,"LF",0.065618434,"Frozen Foods",1.677973576,9,"Small","Tier 2","Supermarket Type1",2.82049664586179
17.35,"LF",0.167722519,"Household",2.24642767,11,"Small","Tier 2","Supermarket Type1",3.40182337771398
8.27,"Regular",0.214125129,"Soft Drinks",2.264799884,15,"Small","Tier 3","Grocery Store",2.59057902111361
9.9,"LF",0.060055757,"Household",2.369705925,9,"Small","Tier 2","Supermarket Type1",3.54073920753668
10.65,"LF",0.048885018,"Others",2.220507142,4,"Medium","Tier 3","Supermarket Type2",3.3201810500235
15.2,"LF",0.097611115,"Health and Hygiene",2.066509297,6,"Small","Tier 2","Supermarket Type1",3.24750100301721
15.1,"LF",0,"Meat",2.387836706,11,"Small","Tier 2","Supermarket Type1",3.5526077068902
12.6,"LF",0.012481638,"Household",2.226206413,28,"Medium","Tier 3","Supermarket Type3",3.61731582414118
11.6,"LF",0.037734334,"Health and Hygiene",1.991687601,4,"Medium","Tier 3","Supermarket Type2",3.08111343297235
16.7,"Regular",0.062395455,"Snack Foods",1.760846016,6,"Small","Tier 2","Supermarket Type1",2.92667684627129
16.7,"Regular",0.054851438,"Starchy Foods",1.808999147,4,"Medium","Tier 3","Supermarket Type2",2.90379898584094
12.6,"LF",0.100493148,"Fruits and Vegetables",2.090274281,28,"Small","Tier 1","Grocery Store",2.40426634708604
7.94,"LF",0,"Household",2.421095307,16,"Small","Tier 1","Supermarket Type1",3.5888741515423
10.2,"LF",0.112399145,"Hard Drinks",2.047998737,14,"Medium","Tier 1","Supermarket Type1",3.21928002520481
10.9,"LF",0.064939211,"Fruits and Vegetables",2.288203155,4,"Medium","Tier 3","Supermarket Type2",3.38188265275984
7.41,"LF",0.159165324,"Dairy",2.316242166,9,"Small","Tier 2","Supermarket Type1",3.4748513712532
19.75,"Regular",0.018019662,"Frozen Foods",2.259034526,9,"Small","Tier 2","Supermarket Type1",3.42011251328628
11.8,"Regular",0.057410724,"Meat",2.174747502,9,"Small","Tier 2","Supermarket Type1",3.351612298984
7.72,"Regular",0,"Fruits and Vegetables",2.070948375,4,"Medium","Tier 3","Supermarket Type2",3.16796463133662
12.6,"LF",0.173324207,"Frozen Foods",1.601151366,28,"Small","Tier 1","Grocery Store",1.88987656494008
14.3,"LF",0.123070513,"Dairy",2.08340586,4,"Medium","Tier 3","Supermarket Type2",3.15547263612462
10.5,"Regular",0.093954022,"Snack Foods",2.325975985,11,"Small","Tier 2","Supermarket Type1",3.48556009714947
18,"LF",0.073606829,"Canned",2.195061236,6,"Small","Tier 2","Supermarket Type1",3.37951836082646
13.15,"LF",0.036672107,"Frozen Foods",2.261495065,16,"Small","Tier 1","Supermarket Type1",3.41291187236219
10.7,"LF",0.057744249,"Fruits and Vegetables",1.787131618,26,"High","Tier 3","Supermarket Type1",2.92930329402522
9.8,"LF",0,"Fruits and Vegetables",2.24362581,14,"Medium","Tier 1","Supermarket Type1",3.42511038494834
5.86,"Regular",0.151087845,"Meat",2.190699712,14,"Medium","Tier 1","Supermarket Type1",3.38041298998297
5.4,"LF",0.048388423,"Health and Hygiene",2.212327728,6,"Small","Tier 2","Supermarket Type1",3.40131431019557
8.4,"LF",0.039553606,"Snack Foods",1.99609206,14,"Medium","Tier 1","Supermarket Type1",3.16099923531287
20,"Regular",0.051702257,"Frozen Foods",2.099914641,4,"Medium","Tier 3","Supermarket Type2",3.17890852260704
6.87,"LF",0,"Soft Drinks",2.113827079,26,"High","Tier 3","Supermarket Type1",3.27001189923291
15.2,"LF",0,"Household",2.04332769,6,"Small","Tier 2","Supermarket Type1",3.21786428731445
9.7,"LF",0.029567218,"Snack Foods",2.205453389,9,"Small","Tier 2","Supermarket Type1",3.36471996274457
7.42,"Regular",0.021695674,"Seafood",2.268011803,6,"Small","Tier 2","Supermarket Type1",3.47254117588973
11.6,"LF",0.037574137,"Health and Hygiene",2.00001824,9,"Small","Tier 2","Supermarket Type1",3.16765091012185
11.35,"Regular",0.04324563,"Fruits and Vegetables",2.299886732,11,"Small","Tier 2","Supermarket Type1",3.46969720700218
20.7,"LF",0.021518435,"Baking Goods",2.197359965,4,"Medium","Tier 3","Supermarket Type2",3.2804813217836
18.6,"LF",0.118661426,"Others",1.769072918,4,"Medium","Tier 3","Supermarket Type2",2.85408748063095
14.8,"LF",0.04487828,"Soft Drinks",1.877757086,16,"Small","Tier 1","Supermarket Type1",3.03651484077215
