"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","MRP","Outlet_Identifier","Establishment_Age","Outlet_Size","Outlet_Location_Type","Outlet_Type","Sales"
"FDA50",16.25,"LF",0.087102593,"Dairy",96,"OUT013",26,"High","Tier 3","Supermarket Type1",869
"NCE54",20.7,"LF",0.026899856,"Household",74,"OUT046",16,"Small","Tier 1","Supermarket Type1",677
"FDG24",7.98,"LF",0.014631149,"Baking Goods",85,"OUT046",16,"Small","Tier 1","Supermarket Type1",416
"NCM06",12.6,"LF",0.075361182,"Household",156,"OUT027",28,"Medium","Tier 3","Supermarket Type3",3244
"FDS46",12.6,"Regular",0.082741482,"Snack Foods",119,"OUT019",28,"Small","Tier 1","Grocery Store",119
"FDC40",16,"Regular",0.065431917,"Dairy",76,"OUT017",6,"Small","Tier 2","Supermarket Type1",1870
"FDD52",18.25,"Regular",0.183579854,"Dairy",111,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1977
"DRE15",13.35,"LF",0,"Dairy",78,"OUT046",16,"Small","Tier 1","Supermarket Type1",987
"FDF52",9.3,"LF",0.11178154,"Frozen Foods",182,"OUT010",15,"Small","Tier 3","Grocery Store",182
"DRE60",9.4,"LF",0.159201868,"Soft Drinks",226,"OUT013",26,"High","Tier 3","Supermarket Type1",3622
"FDB36",12.6,"Regular",0.048292189,"Baking Goods",133,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2492
"FDX50",20.1,"LF",0.074627201,"Dairy",110,"OUT046",16,"Small","Tier 1","Supermarket Type1",1768
"FDO50",16.25,"LF",0.078168739,"Canned",91,"OUT046",16,"Small","Tier 1","Supermarket Type1",1654
"FDC10",9.8,"Regular",0.072863893,"Snack Foods",119,"OUT035",9,"Small","Tier 2","Supermarket Type1",844
"FDS22",16.85,"Regular",0.023135131,"Snack Foods",45,"OUT013",26,"High","Tier 3","Supermarket Type1",703
"FDC53",8.68,"LF",0.008871687,"Frozen Foods",100,"OUT018",4,"Medium","Tier 3","Supermarket Type2",296
"FDS14",7.29,"LF",0.049922304,"Dairy",157,"OUT013",26,"High","Tier 3","Supermarket Type1",1571
"FDB23",19.2,"Regular",0.005583951,"Starchy Foods",227,"OUT013",26,"High","Tier 3","Supermarket Type1",4514
"FDX14",13.1,"LF",0.075363922,"Dairy",74,"OUT017",6,"Small","Tier 2","Supermarket Type1",1956
"FDB16",8.21,"LF",0.044995631,"Dairy",89,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1308
"FDT10",16.7,"Regular",0.062297249,"Snack Foods",61,"OUT018",4,"Medium","Tier 3","Supermarket Type2",593
"FDG05",11,"Regular",0.087847141,"Frozen Foods",157,"OUT046",16,"Small","Tier 1","Supermarket Type1",2973
"FDJ04",18,"LF",0.124348482,"Frozen Foods",118,"OUT013",26,"High","Tier 3","Supermarket Type1",948
"FDU33",7.63,"Regular",0.135258515,"Snack Foods",47,"OUT018",4,"Medium","Tier 3","Supermarket Type2",919
"FDH35",18.25,"LF",0.060198496,"Starchy Foods",163,"OUT013",26,"High","Tier 3","Supermarket Type1",1151
"FDF10",15.5,"Regular",0.157246634,"Snack Foods",146,"OUT045",11,"Small","Tier 2","Supermarket Type1",2207
"NCP41",16.6,"LF",0.027133398,"Health and Hygiene",106,"OUT010",15,"Small","Tier 3","Grocery Store",216
"NCH30",17.1,"LF",0,"Household",115,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1358
"FDQ32",12.6,"Regular",0.081605462,"Fruits and Vegetables",122,"OUT019",28,"Small","Tier 1","Grocery Store",372
"FDS32",17.75,"Regular",0.029821648,"Fruits and Vegetables",140,"OUT017",6,"Small","Tier 2","Supermarket Type1",1124
"FDH38",6.43,"LF",0.010480751,"Canned",117,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2461
"FDL25",6.92,"Regular",0.131128467,"Breakfast",93,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1562
"NCQ50",18.75,"LF",0.034278798,"Household",214,"OUT013",26,"High","Tier 3","Supermarket Type1",4488
"NCB19",12.6,"LF",0.089858447,"Household",85,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2061
"NCY17",18.2,"LF",0.16334971,"Health and Hygiene",45,"OUT049",14,"Medium","Tier 1","Supermarket Type1",669
"FDC23",18,"LF",0.017979145,"Starchy Foods",178,"OUT018",4,"Medium","Tier 3","Supermarket Type2",3200
"DRC25",5.73,"LF",0.045556681,"Soft Drinks",85,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1288
"FDY22",16.5,"Regular",0.159690469,"Snack Foods",142,"OUT035",9,"Small","Tier 2","Supermarket Type1",575
"FDV43",16,"LF",0.076975118,"Fruits and Vegetables",46,"OUT049",14,"Medium","Tier 1","Supermarket Type1",491
"FDN24",12.6,"LF",0.112718928,"Baking Goods",54,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1310
"FDK15",10.8,"LF",0.164724567,"Meat",98,"OUT010",15,"Small","Tier 3","Grocery Store",99
"FDG57",14.7,"LF",0.072444983,"Fruits and Vegetables",49,"OUT045",11,"Small","Tier 2","Supermarket Type1",194
"FDX31",20.35,"Regular",0.024815024,"Fruits and Vegetables",234,"OUT010",15,"Small","Tier 3","Grocery Store",467
"FDZ37",12.6,"Regular",0.019672774,"Canned",86,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1919
"NCI18",18.35,"LF",0.014045832,"Household",223,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1571
"FDQ48",14.3,"Regular",0.034404732,"Baking Goods",98,"OUT035",9,"Small","Tier 2","Supermarket Type1",489
"FDW10",21.2,"LF",0.071076055,"Snack Foods",175,"OUT017",6,"Small","Tier 2","Supermarket Type1",5470
"FDQ34",12.6,"LF",0.284065879,"Snack Foods",106,"OUT019",28,"Small","Tier 1","Grocery Store",212
"NCN30",12.6,"LF",0.016910914,"Household",97,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1545
"FDT40",5.99,"LF",0.095989602,"Frozen Foods",127,"OUT045",11,"Small","Tier 2","Supermarket Type1",509
"FDC39",7.41,"LF",0,"Dairy",206,"OUT017",6,"Small","Tier 2","Supermarket Type1",4570
"FDD28",10.7,"LF",0.053296868,"Frozen Foods",60,"OUT046",16,"Small","Tier 1","Supermarket Type1",937
"FDG20",15.5,"Regular",0.125687917,"Fruits and Vegetables",178,"OUT046",16,"Small","Tier 1","Supermarket Type1",1417
"FDP22",14.65,"Regular",0.099286298,"Snack Foods",50,"OUT049",14,"Medium","Tier 1","Supermarket Type1",564
"NCA54",16.5,"LF",0.036611104,"Household",181,"OUT013",26,"High","Tier 3","Supermarket Type1",3248
"FDS59",14.8,"Regular",0.043856919,"Breads",109,"OUT013",26,"High","Tier 3","Supermarket Type1",2746
"NCC19",6.57,"LF",0.096862255,"Household",194,"OUT035",9,"Small","Tier 2","Supermarket Type1",2317
"FDQ13",11.1,"LF",0.010663189,"Canned",82,"OUT045",11,"Small","Tier 2","Supermarket Type1",1342
"FDW48",18,"LF",0.008575615,"Baking Goods",80,"OUT018",4,"Medium","Tier 3","Supermarket Type2",644
"FDB59",18.25,"LF",0.015341139,"Snack Foods",200,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1984
"FDQ09",7.24,"LF",0.058222587,"Snack Foods",115,"OUT049",14,"Medium","Tier 1","Supermarket Type1",3340
"FDG09",20.6,"Regular",0.04792722,"Fruits and Vegetables",186,"OUT035",9,"Small","Tier 2","Supermarket Type1",4318
"FDL20",12.6,"LF",0.224837308,"Fruits and Vegetables",113,"OUT019",28,"Small","Tier 1","Grocery Store",222
"DRH49",12.6,"LF",0.043168763,"Soft Drinks",83,"OUT019",28,"Small","Tier 1","Grocery Store",165
"FDB45",20.85,"LF",0.021312043,"Fruits and Vegetables",105,"OUT013",26,"High","Tier 3","Supermarket Type1",2300
"FDS58",9.29,"Regular",0.021002641,"Snack Foods",161,"OUT035",9,"Small","Tier 2","Supermarket Type1",4011
"DRD37",9.8,"LF",0.013898123,"Soft Drinks",47,"OUT018",4,"Medium","Tier 3","Supermarket Type2",373
"FDS47",16.75,"LF",0.128861359,"Breads",86,"OUT035",9,"Small","Tier 2","Supermarket Type1",1406
"FDM15",11.8,"Regular",0.057421582,"Meat",150,"OUT046",16,"Small","Tier 1","Supermarket Type1",1663
"FDN09",14.15,"LF",0.034868095,"Snack Foods",244,"OUT035",9,"Small","Tier 2","Supermarket Type1",6579
"DRH11",12.6,"LF",0.075192072,"Hard Drinks",56,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2597
"FDA16",6.7,"LF",0.033935576,"Frozen Foods",222,"OUT035",9,"Small","Tier 2","Supermarket Type1",2210
"FDT08",13.65,"LF",0.049209192,"Fruits and Vegetables",150,"OUT035",9,"Small","Tier 2","Supermarket Type1",2247
"NCO54",19.5,"LF",0.01430324,"Household",57,"OUT045",11,"Small","Tier 2","Supermarket Type1",1547
"FDT49",7,"LF",0.151405587,"Canned",108,"OUT046",16,"Small","Tier 1","Supermarket Type1",2024
"FDQ49",20.2,"Regular",0.039247736,"Breakfast",158,"OUT046",16,"Small","Tier 1","Supermarket Type1",1095
"FDY59",8.2,"LF",0.031377308,"Baking Goods",94,"OUT013",26,"High","Tier 3","Supermarket Type1",925
"FDH27",7.08,"LF",0.058346939,"Dairy",142,"OUT046",16,"Small","Tier 1","Supermarket Type1",3164
"DRQ35",12.6,"LF",0.042086652,"Hard Drinks",122,"OUT027",28,"Medium","Tier 3","Supermarket Type3",5449
"FDS03",7.83,"LF",0.07962861,"Meat",63,"OUT046",16,"Small","Tier 1","Supermarket Type1",2002
"NCM17",7.93,"LF",0.071425647,"Health and Hygiene",46,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1071
"NCZ53",9.6,"LF",0.024456797,"Health and Hygiene",187,"OUT013",26,"High","Tier 3","Supermarket Type1",3203
"FDT48",4.92,"LF",0.046026479,"Baking Goods",197,"OUT049",14,"Medium","Tier 1","Supermarket Type1",3770
"NCP06",20.7,"LF",0.039306822,"Household",151,"OUT049",14,"Medium","Tier 1","Supermarket Type1",3325
"FDL52",6.64,"Regular",0,"Frozen Foods",40,"OUT013",26,"High","Tier 3","Supermarket Type1",304
"FDT16",12.6,"Regular",0.048426708,"Frozen Foods",259,"OUT027",28,"Medium","Tier 3","Supermarket Type3",5467
"FDK25",11.6,"Regular",0.157075658,"Breakfast",167,"OUT049",14,"Medium","Tier 1","Supermarket Type1",4211
"DRI23",18.85,"LF",0.137755834,"Hard Drinks",162,"OUT018",4,"Medium","Tier 3","Supermarket Type2",3530
"FDX24",8.36,"LF",0.013957308,"Baking Goods",94,"OUT045",11,"Small","Tier 2","Supermarket Type1",1481
"FDK56",9.7,"LF",0.129889831,"Fruits and Vegetables",185,"OUT013",26,"High","Tier 3","Supermarket Type1",3555
"FDP26",7.79,"LF",0.140121306,"Dairy",103,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1359
"FDW08",12.1,"LF",0.148986013,"Fruits and Vegetables",107,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1172
"FDW16",17.35,"Regular",0.041439718,"Frozen Foods",94,"OUT013",26,"High","Tier 3","Supermarket Type1",2848
"NCZ06",12.6,"LF",0.09370568,"Household",254,"OUT027",28,"Medium","Tier 3","Supermarket Type3",3298
"FDM56",12.6,"LF",0.069851683,"Fruits and Vegetables",111,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1310
"DRG13",17.25,"LF",0.037396492,"Soft Drinks",166,"OUT017",6,"Small","Tier 2","Supermarket Type1",1809
"FDK14",6.98,"LF",0.041189152,"Canned",83,"OUT045",11,"Small","Tier 2","Supermarket Type1",819
"FDC17",12.15,"LF",0.015523707,"Frozen Foods",212,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2735
"FDW03",5.63,"Regular",0.024536636,"Meat",106,"OUT035",9,"Small","Tier 2","Supermarket Type1",2091
"FDB09",16.25,"LF",0.057396092,"Fruits and Vegetables",126,"OUT046",16,"Small","Tier 1","Supermarket Type1",747
"DRO47",10.2,"LF",0,"Hard Drinks",114,"OUT046",16,"Small","Tier 1","Supermarket Type1",1811
"FDL14",8.12,"Regular",0.032158866,"Canned",155,"OUT046",16,"Small","Tier 1","Supermarket Type1",1714
"NCO55",12.8,"LF",0.091221855,"Others",106,"OUT045",11,"Small","Tier 2","Supermarket Type1",2144
"NCE54",20.7,"LF",0,"Household",74,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1881
"FDY60",12.6,"Regular",0.02624324,"Baking Goods",144,"OUT027",28,"Medium","Tier 3","Supermarket Type3",4458
"FDE04",19.75,"Regular",0.018019662,"Frozen Foods",182,"OUT035",9,"Small","Tier 2","Supermarket Type1",2876
"FDS07",12.35,"LF",0.100322104,"Fruits and Vegetables",114,"OUT017",6,"Small","Tier 2","Supermarket Type1",2049
"FDM60",10.8,"Regular",0.048143292,"Baking Goods",40,"OUT046",16,"Small","Tier 1","Supermarket Type1",690
"FDT32",19,"Regular",0.065633934,"Fruits and Vegetables",187,"OUT046",16,"Small","Tier 1","Supermarket Type1",2261
"DRG11",6.39,"LF",0.084179812,"Hard Drinks",109,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1941
"FDM03",12.65,"LF",0.123531974,"Meat",108,"OUT018",4,"Medium","Tier 3","Supermarket Type2",536
"NCO06",12.6,"LF",0.107507291,"Household",35,"OUT027",28,"Medium","Tier 3","Supermarket Type3",441
"DRG15",6.13,"LF",0,"Dairy",60,"OUT013",26,"High","Tier 3","Supermarket Type1",1103
"FDD44",8.05,"Regular",0,"Fruits and Vegetables",258,"OUT013",26,"High","Tier 3","Supermarket Type1",5153
"FDS50",17,"LF",0.055746931,"Dairy",220,"OUT017",6,"Small","Tier 2","Supermarket Type1",2217
"NCS29",12.6,"LF",0.121765124,"Health and Hygiene",264,"OUT019",28,"Small","Tier 1","Grocery Store",265
"FDE59",12.15,"LF",0.062640143,"Starchy Foods",37,"OUT017",6,"Small","Tier 2","Supermarket Type1",252
"FDR04",7.08,"LF",0.022548195,"Frozen Foods",96,"OUT013",26,"High","Tier 3","Supermarket Type1",583
"NCF06",6.24,"LF",0.033807904,"Household",259,"OUT010",15,"Small","Tier 3","Grocery Store",259
"FDU43",19.35,"Regular",0,"Fruits and Vegetables",239,"OUT013",26,"High","Tier 3","Supermarket Type1",3575
"FDA57",18.85,"LF",0.039723999,"Snack Foods",41,"OUT045",11,"Small","Tier 2","Supermarket Type1",919
"FDQ48",12.6,"Regular",0.034244601,"Baking Goods",97,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1957
"NCP17",19.35,"LF",0.027714371,"Health and Hygiene",66,"OUT046",16,"Small","Tier 1","Supermarket Type1",831
"FDQ60",12.6,"Regular",0.191500528,"Baking Goods",121,"OUT019",28,"Small","Tier 1","Grocery Store",121
"FDW55",12.6,"Regular",0.036773101,"Fruits and Vegetables",250,"OUT010",15,"Small","Tier 3","Grocery Store",249
"FDD26",12.6,"Regular",0.071806046,"Canned",187,"OUT027",28,"Medium","Tier 3","Supermarket Type3",5183
"FDV09",12.1,"LF",0.020564685,"Snack Foods",148,"OUT035",9,"Small","Tier 2","Supermarket Type1",3266
"FDQ32",12.6,"Regular",0.046382793,"Fruits and Vegetables",123,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2972
"FDJ58",15.6,"Regular",0.10589167,"Snack Foods",173,"OUT017",6,"Small","Tier 2","Supermarket Type1",2920
"FDE26",9.3,"LF",0.089186275,"Canned",145,"OUT045",11,"Small","Tier 2","Supermarket Type1",2745
"NCL30",18.1,"LF",0.049016517,"Household",129,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2173
"DRM59",5.88,"LF",0.003606726,"Hard Drinks",154,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1384
"DRJ59",11.65,"LF",0.019372253,"Hard Drinks",41,"OUT046",16,"Small","Tier 1","Supermarket Type1",309
"FDU20",19.35,"Regular",0.021453493,"Fruits and Vegetables",120,"OUT035",9,"Small","Tier 2","Supermarket Type1",2531
"FDY31",12.6,"LF",0.043351896,"Fruits and Vegetables",147,"OUT027",28,"Medium","Tier 3","Supermarket Type3",4414
"DRF60",10.8,"LF",0.052363244,"Soft Drinks",237,"OUT017",6,"Small","Tier 2","Supermarket Type1",5244
"FDZ10",17.85,"LF",0.04453262,"Snack Foods",127,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2657
"FDZ21",17.6,"Regular",0.039189221,"Snack Foods",97,"OUT013",26,"High","Tier 3","Supermarket Type1",965
"NCY54",8.43,"LF",0.177971115,"Household",174,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2069
"NCW29",14,"LF",0.029026218,"Health and Hygiene",131,"OUT017",6,"Small","Tier 2","Supermarket Type1",3635
"FDT21",7.42,"LF",0.020474913,"Snack Foods",248,"OUT018",4,"Medium","Tier 3","Supermarket Type2",996
"FDN12",15.6,"LF",0.081562686,"Baking Goods",113,"OUT017",6,"Small","Tier 2","Supermarket Type1",1119
"NCB19",6.53,"LF",0.090295708,"Household",85,"OUT046",16,"Small","Tier 1","Supermarket Type1",601
"NCO29",11.15,"LF",0.032387589,"Health and Hygiene",164,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2960
"FDK08",9.2,"Regular",0.204713036,"Fruits and Vegetables",101,"OUT010",15,"Small","Tier 3","Grocery Store",202
"FDP19",11.5,"LF",0.173483253,"Fruits and Vegetables",129,"OUT035",9,"Small","Tier 2","Supermarket Type1",3487
"FDH47",13.5,"Regular",0.128816212,"Starchy Foods",96,"OUT046",16,"Small","Tier 1","Supermarket Type1",2527
"FDV44",8.37,"Regular",0.040069806,"Fruits and Vegetables",191,"OUT017",6,"Small","Tier 2","Supermarket Type1",1904
"FDW51",6.16,"Regular",0.095195306,"Meat",214,"OUT017",6,"Small","Tier 2","Supermarket Type1",2344
"FDB38",19.5,"Regular",0.027458099,"Canned",159,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2557
"NCG42",19.2,"LF",0.041291929,"Household",130,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1039
"NCL31",7.39,"LF",0.120770963,"Others",143,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2290
"DRK35",8.37,"LF",0.071832909,"Hard Drinks",36,"OUT035",9,"Small","Tier 2","Supermarket Type1",721
"FDQ04",12.6,"LF",0.148392623,"Frozen Foods",42,"OUT019",28,"Small","Tier 1","Grocery Store",41
"NCY30",20.25,"LF",0.026005891,"Household",181,"OUT045",11,"Small","Tier 2","Supermarket Type1",2716
"FDY25",12.6,"LF",0.033809913,"Canned",181,"OUT027",28,"Medium","Tier 3","Supermarket Type3",7968
"FDN23",6.58,"Regular",0.07566089,"Breads",145,"OUT045",11,"Small","Tier 2","Supermarket Type1",2613
"DRP35",18.85,"LF",0.091051579,"Hard Drinks",127,"OUT045",11,"Small","Tier 2","Supermarket Type1",895
"FDH56",9.8,"Regular",0.063916425,"Fruits and Vegetables",117,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2780
"FDJ60",19.35,"Regular",0.062476391,"Baking Goods",165,"OUT013",26,"High","Tier 3","Supermarket Type1",1651
"FDB20",7.72,"LF",0.052274691,"Fruits and Vegetables",79,"OUT017",6,"Small","Tier 2","Supermarket Type1",779
"FDO08",11.1,"Regular",0,"Fruits and Vegetables",166,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1973
"FDQ03",15,"Regular",0,"Meat",236,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1896
"FDB09",16.25,"LF",0.057385239,"Fruits and Vegetables",126,"OUT035",9,"Small","Tier 2","Supermarket Type1",1370
"FDG09",20.6,"Regular",0.048131556,"Fruits and Vegetables",187,"OUT018",4,"Medium","Tier 3","Supermarket Type2",4694
"FDP37",15.6,"LF",0.142986863,"Breakfast",130,"OUT013",26,"High","Tier 3","Supermarket Type1",2827
"FDJ48",11.3,"LF",0.056424146,"Baking Goods",248,"OUT035",9,"Small","Tier 2","Supermarket Type1",2223
"FDB57",20.25,"Regular",0.018911474,"Fruits and Vegetables",221,"OUT017",6,"Small","Tier 2","Supermarket Type1",2446
"FDI35",14,"LF",0.041291169,"Starchy Foods",181,"OUT046",16,"Small","Tier 1","Supermarket Type1",2181
"DRF60",10.8,"LF",0,"Soft Drinks",238,"OUT018",4,"Medium","Tier 3","Supermarket Type2",5244
"FDM12",16.7,"Regular",0.117026714,"Baking Goods",189,"OUT010",15,"Small","Tier 3","Grocery Store",188
"FDU23",12.15,"LF",0.021705417,"Breads",164,"OUT013",26,"High","Tier 3","Supermarket Type1",3137
"FDS55",7.02,"LF",0.081290366,"Fruits and Vegetables",147,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2524
"FDB20",7.72,"LF",0.05193741,"Fruits and Vegetables",78,"OUT013",26,"High","Tier 3","Supermarket Type1",935
"DRF25",9,"LF",0.038892859,"Soft Drinks",36,"OUT013",26,"High","Tier 3","Supermarket Type1",1099
"FDH34",8.63,"LF",0.031271134,"Snack Foods",186,"OUT017",6,"Small","Tier 2","Supermarket Type1",3901
"FDU36",6.15,"LF",0.046342889,"Baking Goods",97,"OUT049",14,"Medium","Tier 1","Supermarket Type1",887
"NCT05",10.9,"LF",0.020994339,"Health and Hygiene",256,"OUT045",11,"Small","Tier 2","Supermarket Type1",4346
"DRH15",8.78,"LF",0,"Dairy",46,"OUT013",26,"High","Tier 3","Supermarket Type1",791
"FDL21",15.85,"Regular",0.007145063,"Snack Foods",41,"OUT035",9,"Small","Tier 2","Supermarket Type1",479
"DRM47",9.3,"LF",0.043777415,"Hard Drinks",193,"OUT035",9,"Small","Tier 2","Supermarket Type1",6115
"FDC50",15.85,"LF",0.136774734,"Canned",94,"OUT045",11,"Small","Tier 2","Supermarket Type1",1428
"FDS57",12.6,"LF",0.181114059,"Snack Foods",142,"OUT019",28,"Small","Tier 1","Grocery Store",429
"FDM08",10.1,"Regular",0.053887301,"Fruits and Vegetables",226,"OUT017",6,"Small","Tier 2","Supermarket Type1",4250
"FDG45",8.1,"LF",0,"Fruits and Vegetables",212,"OUT018",4,"Medium","Tier 3","Supermarket Type2",3823
"FDO20",12.85,"Regular",0.152747503,"Fruits and Vegetables",252,"OUT018",4,"Medium","Tier 3","Supermarket Type2",4037
"FDR52",12.6,"Regular",0.133144259,"Frozen Foods",191,"OUT019",28,"Small","Tier 1","Grocery Store",191
"FDN08",12.6,"Regular",0.087936752,"Fruits and Vegetables",116,"OUT027",28,"Medium","Tier 3","Supermarket Type3",4125
"FDP03",5.15,"Regular",0.06117708,"Meat",122,"OUT046",16,"Small","Tier 1","Supermarket Type1",3220
"FDK04",12.6,"LF",0.052058711,"Frozen Foods",56,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1145
"FDT28",13.3,"LF",0.063925726,"Frozen Foods",152,"OUT017",6,"Small","Tier 2","Supermarket Type1",1655
"NCM06",7.48,"LF",0.075845634,"Household",156,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1854
"FDF33",7.97,"LF",0.021579162,"Seafood",106,"OUT045",11,"Small","Tier 2","Supermarket Type1",2049
"NCG55",16.25,"LF",0,"Household",115,"OUT017",6,"Small","Tier 2","Supermarket Type1",3206
"FDO19",17.7,"Regular",0.016664252,"Fruits and Vegetables",48,"OUT018",4,"Medium","Tier 3","Supermarket Type2",729
"NCA42",12.6,"LF",0.028410335,"Household",158,"OUT027",28,"Medium","Tier 3","Supermarket Type3",4595
"NCZ17",12.15,"LF",0,"Health and Hygiene",39,"OUT017",6,"Small","Tier 2","Supermarket Type1",1480
"FDG56",13.3,"Regular",0.071856726,"Fruits and Vegetables",63,"OUT017",6,"Small","Tier 2","Supermarket Type1",1348
"FDL10",8.4,"LF",0.039715591,"Snack Foods",100,"OUT017",6,"Small","Tier 2","Supermarket Type1",1290
"FDD33",12.85,"LF",0.108102606,"Fruits and Vegetables",233,"OUT013",26,"High","Tier 3","Supermarket Type1",3950
"FDY34",10.5,"Regular",0.011026594,"Snack Foods",166,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2653
"DRJ59",11.65,"LF",0.03242518,"Hard Drinks",39,"OUT010",15,"Small","Tier 3","Grocery Store",77
"DRI39",12.6,"LF",0.096592065,"Dairy",55,"OUT027",28,"Medium","Tier 3","Supermarket Type3",3113
"FDX08",12.85,"LF",0.022649893,"Fruits and Vegetables",179,"OUT045",11,"Small","Tier 2","Supermarket Type1",1263
"FDI57",19.85,"LF",0.054331235,"Seafood",199,"OUT017",6,"Small","Tier 2","Supermarket Type1",4533
"FDN13",12.6,"LF",0.266234421,"Breakfast",99,"OUT019",28,"Small","Tier 1","Grocery Store",402
"FDB29",16.7,"Regular",0.052625179,"Frozen Foods",113,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1489
