Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,MRP,Outlet_Identifier,Establishment_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,Sales
FDL14,8.12,Regular,0.032208865,Canned,155,OUT049,14,Medium,Tier 1,Supermarket Type1,3739
FDA13,15.85,LF,0.078874948,Canned,37,OUT018,4,Medium,Tier 3,Supermarket Type2,304
FDS11,12.6,Regular,0.097275777,Breads,224,OUT019,28,Small,Tier 1,Grocery Store,224
FDT43,16.35,LF,0.020664178,Fruits and Vegetables,51,OUT017,6,Small,Tier 2,Supermarket Type1,1298
FDR07,21.35,LF,0.078060605,Fruits and Vegetables,96,OUT018,4,Medium,Tier 3,Supermarket Type2,381
FDF41,12.15,LF,0.131714183,Frozen Foods,246,OUT018,4,Medium,Tier 3,Supermarket Type2,4434
DRM23,16.6,LF,0.135944247,Hard Drinks,172,OUT049,14,Medium,Tier 1,Supermarket Type1,2587
FDO52,11.6,Regular,0.077478931,Frozen Foods,170,OUT018,4,Medium,Tier 3,Supermarket Type2,4278
FDD10,20.6,Regular,0.046114018,Snack Foods,178,OUT045,11,Small,Tier 2,Supermarket Type1,1071
FDN38,12.6,Regular,0.161030847,Canned,251,OUT019,28,Small,Tier 1,Grocery Store,1001
FDE17,20.1,Regular,0.054455495,Frozen Foods,150,OUT046,16,Small,Tier 1,Supermarket Type1,2872
FDZ03,13.65,Regular,0,Dairy,186,OUT018,4,Medium,Tier 3,Supermarket Type2,4288
FDD03,13.3,LF,0.080257683,Dairy,233,OUT017,6,Small,Tier 2,Supermarket Type1,1864
NCW18,12.6,LF,0.059037538,Household,238,OUT027,28,Medium,Tier 3,Supermarket Type3,2607
DRG36,12.6,LF,0.094916347,Soft Drinks,172,OUT027,28,Medium,Tier 3,Supermarket Type3,4278
FDT43,16.35,LF,0.034393057,Fruits and Vegetables,51,OUT010,15,Small,Tier 3,Grocery Store,156
NCU17,5.32,LF,0.093261677,Health and Hygiene,101,OUT018,4,Medium,Tier 3,Supermarket Type2,1222
FDH50,15,Regular,0.16143544,Canned,185,OUT046,16,Small,Tier 1,Supermarket Type1,2766
FDU57,8.27,Regular,0.089479661,Snack Foods,149,OUT013,26,High,Tier 3,Supermarket Type1,2107
FDA56,12.6,LF,0.008722342,Fruits and Vegetables,124,OUT027,28,Medium,Tier 3,Supermarket Type3,4508
FDZ15,13.1,LF,0.020988798,Dairy,118,OUT017,6,Small,Tier 2,Supermarket Type1,1192
FDY51,12.5,LF,0.081260969,Meat,222,OUT049,14,Medium,Tier 1,Supermarket Type1,3085
DRF03,19.1,LF,0.045308131,Dairy,43,OUT046,16,Small,Tier 1,Supermarket Type1,650
NCV06,11.3,LF,0.06705851,Household,194,OUT017,6,Small,Tier 2,Supermarket Type1,3294
FDA21,13.65,LF,0.035930784,Snack Foods,184,OUT013,26,High,Tier 3,Supermarket Type1,9070
NCQ53,12.6,LF,0.018813776,Health and Hygiene,235,OUT027,28,Medium,Tier 3,Supermarket Type3,5673
NCO29,12.6,LF,0.032099989,Health and Hygiene,164,OUT027,28,Medium,Tier 3,Supermarket Type3,2960
FDT26,18.85,Regular,0.06823032,Dairy,121,OUT018,4,Medium,Tier 3,Supermarket Type2,1558
FDI21,5.59,Regular,0.056592115,Snack Foods,65,OUT035,9,Small,Tier 2,Supermarket Type1,447
NCI55,18.6,LF,0.012643035,Household,120,OUT013,26,High,Tier 3,Supermarket Type1,366
FDZ04,9.31,LF,0.063529046,Frozen Foods,64,OUT010,15,Small,Tier 3,Grocery Store,127
FDL27,6.17,LF,0.010630949,Meat,66,OUT046,16,Small,Tier 1,Supermarket Type1,1162
FDS45,5.18,Regular,0.029490377,Snack Foods,108,OUT035,9,Small,Tier 2,Supermarket Type1,2858
NCG43,12.6,LF,0.129983688,Household,93,OUT019,28,Small,Tier 1,Grocery Store,185
FDU28,19.2,Regular,0.094300933,Frozen Foods,188,OUT018,4,Medium,Tier 3,Supermarket Type2,1696
FDO20,12.85,Regular,0.152001201,Fruits and Vegetables,252,OUT013,26,High,Tier 3,Supermarket Type1,6056
NCG55,16.25,LF,0.039113587,Household,116,OUT013,26,High,Tier 3,Supermarket Type1,1489
NCM42,6.13,LF,0.02848169,Household,110,OUT017,6,Small,Tier 2,Supermarket Type1,1310
NCG07,12.3,LF,0.05271592,Household,190,OUT018,4,Medium,Tier 3,Supermarket Type2,569
NCQ29,12.6,LF,0.182493512,Health and Hygiene,259,OUT019,28,Small,Tier 1,Grocery Store,1041
NCV05,10.1,LF,0.050562853,Health and Hygiene,153,OUT010,15,Small,Tier 3,Grocery Store,463
NCO02,11.15,LF,0.07366703,Others,66,OUT018,4,Medium,Tier 3,Supermarket Type2,132
FDH19,19.35,LF,0.03322326,Meat,172,OUT018,4,Medium,Tier 3,Supermarket Type2,3302
DRG13,17.25,LF,0.037396492,Soft Drinks,166,OUT017,6,Small,Tier 2,Supermarket Type1,1809
FDI57,19.85,LF,0.054015429,Seafood,196,OUT035,9,Small,Tier 2,Supermarket Type1,4139
FDX51,9.5,Regular,0.02210346,Meat,195,OUT045,11,Small,Tier 2,Supermarket Type1,1370
FDW33,9.4,LF,0.099274694,Snack Foods,105,OUT049,14,Medium,Tier 1,Supermarket Type1,852
DRE12,4.59,LF,0.070721656,Soft Drinks,113,OUT013,26,High,Tier 3,Supermarket Type1,1471
FDY31,5.98,LF,0.043554614,Fruits and Vegetables,148,OUT035,9,Small,Tier 2,Supermarket Type1,2354
FDR31,6.46,Regular,0.04923932,Fruits and Vegetables,144,OUT049,14,Medium,Tier 1,Supermarket Type1,4374
FDS55,7.02,LF,0.08114883,Fruits and Vegetables,147,OUT035,9,Small,Tier 2,Supermarket Type1,3563
DRL60,8.52,LF,0.027054244,Soft Drinks,152,OUT035,9,Small,Tier 2,Supermarket Type1,3507
FDW55,12.6,Regular,0.036773101,Fruits and Vegetables,250,OUT010,15,Small,Tier 3,Grocery Store,249
FDT11,5.94,Regular,0.049163321,Breads,186,OUT010,15,Small,Tier 3,Grocery Store,563
FDO50,16.25,LF,0.078168739,Canned,91,OUT046,16,Small,Tier 1,Supermarket Type1,1654
FDD28,10.7,LF,0.05337973,Frozen Foods,57,OUT049,14,Medium,Tier 1,Supermarket Type1,1113
FDN28,5.88,Regular,0.030418998,Frozen Foods,103,OUT017,6,Small,Tier 2,Supermarket Type1,1342
FDS35,9.3,LF,0.111673587,Breads,66,OUT018,4,Medium,Tier 3,Supermarket Type2,969
FDB38,19.5,Regular,0.027341529,Canned,158,OUT035,9,Small,Tier 2,Supermarket Type1,3995
FDT07,5.82,Regular,0.077634044,Fruits and Vegetables,256,OUT018,4,Medium,Tier 3,Supermarket Type2,3845
FDC53,8.68,LF,0.008835694,Frozen Foods,97,OUT046,16,Small,Tier 1,Supermarket Type1,1182
NCT41,15.7,LF,0.055990291,Health and Hygiene,153,OUT046,16,Small,Tier 1,Supermarket Type1,3795
FDR40,12.6,Regular,0.00799548,Frozen Foods,79,OUT027,28,Medium,Tier 3,Supermarket Type3,2256
FDH32,12.8,LF,0.076369874,Fruits and Vegetables,97,OUT018,4,Medium,Tier 3,Supermarket Type2,1448
FDN60,15.1,LF,0.095351065,Baking Goods,159,OUT045,11,Small,Tier 2,Supermarket Type1,2535
FDR33,7.31,LF,0.026783871,Snack Foods,108,OUT035,9,Small,Tier 2,Supermarket Type1,1099
FDB59,12.6,LF,0.01520491,Snack Foods,197,OUT027,28,Medium,Tier 3,Supermarket Type3,4167
FDS07,12.35,LF,0.099757833,Fruits and Vegetables,114,OUT046,16,Small,Tier 1,Supermarket Type1,911
FDD02,16.6,LF,0,Canned,117,OUT013,26,High,Tier 3,Supermarket Type1,2015
FDH05,14.35,Regular,0.090896452,Frozen Foods,231,OUT035,9,Small,Tier 2,Supermarket Type1,6024
FDR04,7.08,LF,0.022602061,Frozen Foods,98,OUT049,14,Medium,Tier 1,Supermarket Type1,1458
DRJ47,18.25,LF,0.044250304,Hard Drinks,175,OUT046,16,Small,Tier 1,Supermarket Type1,2424
FDW50,13.1,LF,0.075885921,Dairy,165,OUT018,4,Medium,Tier 3,Supermarket Type2,1504
NCJ17,7.68,LF,0.153177941,Health and Hygiene,85,OUT018,4,Medium,Tier 3,Supermarket Type2,1278
FDH60,19.7,Regular,0,Baking Goods,198,OUT045,11,Small,Tier 2,Supermarket Type1,1768
DRL60,8.52,LF,0.027114238,Soft Drinks,152,OUT045,11,Small,Tier 2,Supermarket Type1,1677
FDS32,17.75,Regular,0.049634572,Fruits and Vegetables,140,OUT010,15,Small,Tier 3,Grocery Store,281
FDM58,12.6,Regular,0,Snack Foods,112,OUT027,28,Medium,Tier 3,Supermarket Type3,3915
FDK10,5.79,Regular,0.040587146,Snack Foods,180,OUT017,6,Small,Tier 2,Supermarket Type1,1258
NCS30,5.95,LF,0.093008616,Household,128,OUT035,9,Small,Tier 2,Supermarket Type1,2196
FDY15,18.25,Regular,0.17179432,Dairy,155,OUT017,6,Small,Tier 2,Supermarket Type1,2660
FDC53,8.68,LF,0.008828341,Frozen Foods,100,OUT013,26,High,Tier 3,Supermarket Type1,690
FDK45,11.65,LF,0.033858187,Seafood,113,OUT046,16,Small,Tier 1,Supermarket Type1,2603
FDH26,19.25,Regular,0.034841089,Canned,141,OUT018,4,Medium,Tier 3,Supermarket Type2,282
NCW06,16.2,LF,0.08425957,Household,192,OUT010,15,Small,Tier 3,Grocery Store,770
FDV37,13,Regular,0.083444376,Canned,196,OUT013,26,High,Tier 3,Supermarket Type1,4153
FDB52,17.75,LF,0.030497325,Dairy,257,OUT045,11,Small,Tier 2,Supermarket Type1,1534
FDF41,12.15,LF,0.131179812,Frozen Foods,245,OUT046,16,Small,Tier 1,Supermarket Type1,3202
FDA39,6.32,LF,0.012737719,Meat,39,OUT049,14,Medium,Tier 1,Supermarket Type1,354
FDE56,17.25,Regular,0.159165324,Fruits and Vegetables,63,OUT035,9,Small,Tier 2,Supermarket Type1,1548
FDC56,7.72,LF,0.122015744,Fruits and Vegetables,122,OUT018,4,Medium,Tier 3,Supermarket Type2,2277
FDT26,18.85,Regular,0.068091318,Dairy,121,OUT045,11,Small,Tier 2,Supermarket Type1,3475
FDR21,19.7,LF,0.067314073,Snack Foods,175,OUT017,6,Small,Tier 2,Supermarket Type1,2823
FDC14,14.5,Regular,0.041249072,Canned,41,OUT046,16,Small,Tier 1,Supermarket Type1,1216
FDI32,17.7,LF,0.174340475,Fruits and Vegetables,117,OUT035,9,Small,Tier 2,Supermarket Type1,3571
FDI02,15.7,Regular,0.11454343,Canned,114,OUT035,9,Small,Tier 2,Supermarket Type1,3263
FDE22,9.7,LF,0.029693277,Snack Foods,160,OUT018,4,Medium,Tier 3,Supermarket Type2,2716
FDW26,11.8,Regular,0.107057186,Dairy,224,OUT046,16,Small,Tier 1,Supermarket Type1,3558
FDA36,12.6,LF,0.009921107,Baking Goods,184,OUT019,28,Small,Tier 1,Grocery Store,555
NCS06,12.6,LF,0.031583053,Household,261,OUT027,28,Medium,Tier 3,Supermarket Type3,7101
NCX05,15.2,LF,0.097043739,Health and Hygiene,117,OUT035,9,Small,Tier 2,Supermarket Type1,2665
FDU19,8.77,Regular,0.046762633,Fruits and Vegetables,171,OUT035,9,Small,Tier 2,Supermarket Type1,1724
FDA49,19.7,LF,0.064909488,Canned,89,OUT035,9,Small,Tier 2,Supermarket Type1,1308
NCZ42,10.5,LF,0.011305479,Household,236,OUT049,14,Medium,Tier 1,Supermarket Type1,4740
FDX32,15.1,Regular,0,Fruits and Vegetables,146,OUT010,15,Small,Tier 3,Grocery Store,433
FDR01,5.41,Regular,0.053576661,Canned,201,OUT013,26,High,Tier 3,Supermarket Type1,2389
FDQ15,20.35,Regular,0.150947728,Meat,81,OUT013,26,High,Tier 3,Supermarket Type1,1868
FDQ14,12.6,LF,0.10818157,Dairy,150,OUT019,28,Small,Tier 1,Grocery Store,449
FDS56,5.79,Regular,0.038749536,Fruits and Vegetables,262,OUT035,9,Small,Tier 2,Supermarket Type1,4460
DRJ24,11.8,LF,0.113790879,Soft Drinks,185,OUT018,4,Medium,Tier 3,Supermarket Type2,370
FDG52,12.6,LF,0.065313024,Frozen Foods,47,OUT027,28,Medium,Tier 3,Supermarket Type3,1516
FDF59,12.5,LF,0,Starchy Foods,127,OUT017,6,Small,Tier 2,Supermarket Type1,253
DRM49,6.11,Regular,0.152813518,Soft Drinks,46,OUT017,6,Small,Tier 2,Supermarket Type1,1026
NCP02,7.11,LF,0.044771473,Household,58,OUT013,26,High,Tier 3,Supermarket Type1,593
FDW13,8.5,LF,0.098083231,Canned,50,OUT045,11,Small,Tier 2,Supermarket Type1,675
FDV12,16.7,Regular,0.06121901,Baking Goods,100,OUT017,6,Small,Tier 2,Supermarket Type1,1971
FDH14,17.1,Regular,0.047073322,Canned,139,OUT017,6,Small,Tier 2,Supermarket Type1,2950
FDQ20,8.33,LF,0.029953314,Fruits and Vegetables,40,OUT017,6,Small,Tier 2,Supermarket Type1,569
FDT45,15.85,LF,0,Snack Foods,55,OUT013,26,High,Tier 3,Supermarket Type1,1256
NCM26,12.6,LF,0.040520754,Others,154,OUT019,28,Small,Tier 1,Grocery Store,153
FDJ22,12.6,LF,0.052554508,Snack Foods,190,OUT027,28,Medium,Tier 3,Supermarket Type3,1918
FDD29,12.15,LF,0.018514652,Frozen Foods,253,OUT017,6,Small,Tier 2,Supermarket Type1,5834
FDA13,15.85,LF,0.07871426,Canned,37,OUT045,11,Small,Tier 2,Supermarket Type1,493
FDV47,17.1,LF,0.054197299,Breads,84,OUT035,9,Small,Tier 2,Supermarket Type1,1860
FDS57,15.5,LF,0.103442268,Snack Foods,145,OUT046,16,Small,Tier 1,Supermarket Type1,2433
DRG36,14.15,LF,0.095360186,Soft Drinks,172,OUT035,9,Small,Tier 2,Supermarket Type1,3251
FDK38,12.6,LF,0.053031857,Canned,149,OUT027,28,Medium,Tier 3,Supermarket Type3,4454
DRJ49,6.87,LF,0.013990601,Soft Drinks,128,OUT035,9,Small,Tier 2,Supermarket Type1,2842
FDR37,16.5,Regular,0.066237024,Breakfast,183,OUT035,9,Small,Tier 2,Supermarket Type1,6385
NCS53,14.5,LF,0.089761211,Health and Hygiene,159,OUT035,9,Small,Tier 2,Supermarket Type1,2377
FDR22,19.35,Regular,0.01863822,Snack Foods,110,OUT018,4,Medium,Tier 3,Supermarket Type2,1678
NCP42,8.51,LF,0.016176344,Household,192,OUT018,4,Medium,Tier 3,Supermarket Type2,1937
FDK38,6.65,LF,0.089196394,Canned,147,OUT010,15,Small,Tier 3,Grocery Store,297
NCC43,7.39,LF,0.092782895,Household,253,OUT046,16,Small,Tier 1,Supermarket Type1,2259
FDH57,10.9,LF,0.0358031,Fruits and Vegetables,130,OUT049,14,Medium,Tier 1,Supermarket Type1,2505
FDQ25,8.63,Regular,0.028271345,Canned,171,OUT035,9,Small,Tier 2,Supermarket Type1,2069
FDA11,7.75,LF,0.043238822,Baking Goods,93,OUT046,16,Small,Tier 1,Supermarket Type1,1702
FDG31,12.15,LF,0.037955309,Meat,63,OUT049,14,Medium,Tier 1,Supermarket Type1,710
FDW28,18.25,LF,0.089186083,Frozen Foods,194,OUT018,4,Medium,Tier 3,Supermarket Type2,4502
FDV14,19.85,LF,0.044566659,Dairy,89,OUT049,14,Medium,Tier 1,Supermarket Type1,703
FDB60,9.3,LF,0.028638276,Baking Goods,196,OUT018,4,Medium,Tier 3,Supermarket Type2,2139
FDU43,12.6,Regular,0.057762301,Fruits and Vegetables,237,OUT027,28,Medium,Tier 3,Supermarket Type3,2145
DRH11,5.98,LF,0.075711199,Hard Drinks,56,OUT045,11,Small,Tier 2,Supermarket Type1,332
FDC48,12.6,LF,0.027767577,Baking Goods,82,OUT019,28,Small,Tier 1,Grocery Store,413
DRK39,7.02,LF,0.049865399,Dairy,83,OUT046,16,Small,Tier 1,Supermarket Type1,1165
FDB20,7.72,LF,0.052061483,Fruits and Vegetables,77,OUT049,14,Medium,Tier 1,Supermarket Type1,1324
FDE51,5.93,Regular,0.096387053,Dairy,46,OUT013,26,High,Tier 3,Supermarket Type1,357
FDX36,9.7,Regular,0.128176489,Baking Goods,225,OUT013,26,High,Tier 3,Supermarket Type1,3601
NCT29,12.6,LF,0.064110725,Health and Hygiene,122,OUT046,16,Small,Tier 1,Supermarket Type1,244
FDU45,15.6,Regular,0.035561344,Snack Foods,112,OUT049,14,Medium,Tier 1,Supermarket Type1,1822
FDF56,16.7,Regular,0.119647957,Fruits and Vegetables,181,OUT049,14,Medium,Tier 1,Supermarket Type1,4165
FDW07,18,Regular,0.238831875,Fruits and Vegetables,88,OUT010,15,Small,Tier 3,Grocery Store,89
FDR52,12.6,Regular,0.075676339,Frozen Foods,190,OUT027,28,Medium,Tier 3,Supermarket Type3,8790
FDB45,20.85,LF,0.021416681,Fruits and Vegetables,105,OUT018,4,Medium,Tier 3,Supermarket Type2,1150
NCT42,12.6,LF,0.024766802,Household,151,OUT027,28,Medium,Tier 3,Supermarket Type3,3281
FDP52,18.7,Regular,0.070691729,Frozen Foods,230,OUT046,16,Small,Tier 1,Supermarket Type1,5743
FDI50,12.6,Regular,0.030693309,Canned,228,OUT027,28,Medium,Tier 3,Supermarket Type3,10307
FDU48,18.85,LF,0.055671582,Baking Goods,133,OUT017,6,Small,Tier 2,Supermarket Type1,264
FDS43,11.65,LF,0.040507228,Fruits and Vegetables,187,OUT035,9,Small,Tier 2,Supermarket Type1,2237
NCM41,16.5,LF,0.035626319,Health and Hygiene,93,OUT013,26,High,Tier 3,Supermarket Type1,932
FDP37,15.6,LF,0.143688905,Breakfast,128,OUT018,4,Medium,Tier 3,Supermarket Type2,2184
FDJ44,12.3,Regular,0.106542886,Fruits and Vegetables,173,OUT045,11,Small,Tier 2,Supermarket Type1,3140
FDY38,12.6,Regular,0.208662546,Dairy,232,OUT019,28,Small,Tier 1,Grocery Store,466
FDC20,10.65,LF,0.024107056,Fruits and Vegetables,57,OUT017,6,Small,Tier 2,Supermarket Type1,447
FDF02,16.2,LF,0.104058452,Canned,102,OUT017,6,Small,Tier 2,Supermarket Type1,2064
FDX38,10.5,Regular,0.048403392,Dairy,48,OUT018,4,Medium,Tier 3,Supermarket Type2,527
FDN50,12.6,Regular,0.026391403,Canned,93,OUT027,28,Medium,Tier 3,Supermarket Type3,2610
FDA07,7.55,Regular,0.031007381,Fruits and Vegetables,123,OUT045,11,Small,Tier 2,Supermarket Type1,2083
FDT49,12.6,LF,0.150672399,Canned,105,OUT027,28,Medium,Tier 3,Supermarket Type3,2450
FDA09,13.35,Regular,0.149598628,Snack Foods,179,OUT049,14,Medium,Tier 1,Supermarket Type1,3775
FDV43,16,LF,0.077290355,Fruits and Vegetables,45,OUT017,6,Small,Tier 2,Supermarket Type1,714
FDK58,12.6,Regular,0.078758649,Snack Foods,103,OUT019,28,Small,Tier 1,Grocery Store,202
FDL22,16.85,LF,0.036359891,Snack Foods,91,OUT013,26,High,Tier 3,Supermarket Type1,2264
FDP56,8.19,LF,0.046747071,Fruits and Vegetables,50,OUT017,6,Small,Tier 2,Supermarket Type1,838
DRL47,19.7,LF,0,Hard Drinks,126,OUT049,14,Medium,Tier 1,Supermarket Type1,1636
NCT17,10.8,LF,0.041865848,Health and Hygiene,190,OUT046,16,Small,Tier 1,Supermarket Type1,5841
FDR12,12.6,Regular,0.031713126,Baking Goods,173,OUT017,6,Small,Tier 2,Supermarket Type1,1031
FDD39,16.7,LF,0.07044068,Dairy,217,OUT018,4,Medium,Tier 3,Supermarket Type2,6275
FDG04,13.1,LF,0.006087409,Frozen Foods,185,OUT018,4,Medium,Tier 3,Supermarket Type2,1871
FDV19,14.85,Regular,0.035456465,Fruits and Vegetables,162,OUT017,6,Small,Tier 2,Supermarket Type1,3691
FDS55,12.6,LF,0.142107998,Fruits and Vegetables,150,OUT019,28,Small,Tier 1,Grocery Store,297
FDM50,13,Regular,0.030064132,Canned,58,OUT013,26,High,Tier 3,Supermarket Type1,899
DRF13,12.1,LF,0.029781363,Soft Drinks,147,OUT046,16,Small,Tier 1,Supermarket Type1,1597
FDJ48,11.3,LF,0.056387854,Baking Goods,245,OUT013,26,High,Tier 3,Supermarket Type1,6669
FDM20,10,LF,0.038653608,Fruits and Vegetables,245,OUT013,26,High,Tier 3,Supermarket Type1,7105
FDP24,20.6,LF,0.083172413,Baking Goods,121,OUT045,11,Small,Tier 2,Supermarket Type1,1696
FDC16,11.5,Regular,0.020565921,Dairy,86,OUT035,9,Small,Tier 2,Supermarket Type1,1385
NCB42,11.8,LF,0.008609602,Health and Hygiene,115,OUT017,6,Small,Tier 2,Supermarket Type1,1390
FDN01,8.9,LF,0.121180705,Breakfast,177,OUT010,15,Small,Tier 3,Grocery Store,176
FDT34,9.3,LF,0.174703862,Snack Foods,104,OUT045,11,Small,Tier 2,Supermarket Type1,1788
FDA52,12.6,Regular,0.127800388,Frozen Foods,177,OUT027,28,Medium,Tier 3,Supermarket Type3,4587
NCC18,19.1,LF,0.296713665,Household,172,OUT010,15,Small,Tier 3,Grocery Store,1035
NCR41,17.85,LF,0.018125948,Health and Hygiene,95,OUT017,6,Small,Tier 2,Supermarket Type1,762
FDX23,6.45,LF,0.029859711,Baking Goods,94,OUT017,6,Small,Tier 2,Supermarket Type1,1418
FDP39,12.65,LF,0.116203156,Meat,54,OUT010,15,Small,Tier 3,Grocery Store,415
NCH07,13.15,LF,0.09264951,Household,158,OUT035,9,Small,Tier 2,Supermarket Type1,3803
FDW47,12.6,LF,0.081197035,Breads,122,OUT019,28,Small,Tier 1,Grocery Store,366
DRD13,15,LF,0.049070183,Soft Drinks,62,OUT035,9,Small,Tier 2,Supermarket Type1,767
FDR48,11.65,LF,0.131394793,Baking Goods,152,OUT013,26,High,Tier 3,Supermarket Type1,1670
FDE17,20.1,Regular,0,Frozen Foods,152,OUT010,15,Small,Tier 3,Grocery Store,151
FDP60,17.35,LF,0,Baking Goods,103,OUT046,16,Small,Tier 1,Supermarket Type1,1923
FDD57,18.1,LF,0.022526293,Fruits and Vegetables,95,OUT017,6,Small,Tier 2,Supermarket Type1,1714
FDW13,8.5,LF,0.163838951,Canned,51,OUT010,15,Small,Tier 3,Grocery Store,312
FDN24,14.1,LF,0.11349714,Baking Goods,56,OUT045,11,Small,Tier 2,Supermarket Type1,1365
FDJ34,11.8,Regular,0.094185483,Snack Foods,126,OUT017,6,Small,Tier 2,Supermarket Type1,2003
FDD46,6.04,LF,0.14113846,Snack Foods,155,OUT013,26,High,Tier 3,Supermarket Type1,3691
FDF46,12.6,LF,0.164006137,Snack Foods,113,OUT019,28,Small,Tier 1,Grocery Store,576
NCE43,12.5,LF,0.17314115,Household,168,OUT010,15,Small,Tier 3,Grocery Store,170
FDN27,20.85,LF,0.039555016,Meat,117,OUT035,9,Small,Tier 2,Supermarket Type1,820
FDW52,14,Regular,0.037580877,Frozen Foods,163,OUT049,14,Medium,Tier 1,Supermarket Type1,4276
DRH03,17.25,LF,0.035064318,Dairy,92,OUT046,16,Small,Tier 1,Supermarket Type1,1305
NCM29,11.5,LF,0.017678008,Health and Hygiene,129,OUT045,11,Small,Tier 2,Supermarket Type1,1705
FDR58,6.68,LF,0.041986639,Snack Foods,93,OUT049,14,Medium,Tier 1,Supermarket Type1,1481
FDY50,5.8,LF,0.130955811,Dairy,90,OUT046,16,Small,Tier 1,Supermarket Type1,1338
FDE16,8.9,LF,0.026492726,Frozen Foods,208,OUT017,6,Small,Tier 2,Supermarket Type1,6252
NCE31,7.67,LF,0.185130961,Household,33,OUT049,14,Medium,Tier 1,Supermarket Type1,589
FDE53,10.9,LF,0.026934673,Frozen Foods,106,OUT045,11,Small,Tier 2,Supermarket Type1,320
DRK11,8.21,LF,0,Hard Drinks,148,OUT045,11,Small,Tier 2,Supermarket Type1,1491
DRH13,8.58,LF,0.023866079,Soft Drinks,107,OUT013,26,High,Tier 3,Supermarket Type1,959
FDA11,7.75,LF,0.043414959,Baking Goods,93,OUT018,4,Medium,Tier 3,Supermarket Type2,1418
DRL35,12.6,LF,0.030554947,Hard Drinks,42,OUT027,28,Medium,Tier 3,Supermarket Type3,1125
DRF36,12.6,LF,0.023463124,Soft Drinks,191,OUT027,28,Medium,Tier 3,Supermarket Type3,9554
FDI07,12.35,Regular,0.033951827,Meat,197,OUT017,6,Small,Tier 2,Supermarket Type1,2966
FDI32,17.7,LF,0.174228338,Fruits and Vegetables,117,OUT013,26,High,Tier 3,Supermarket Type1,691
DRL60,8.52,LF,0.027169589,Soft Drinks,151,OUT018,4,Medium,Tier 3,Supermarket Type2,1830
NCY17,18.2,LF,0.1630653,Health and Hygiene,43,OUT035,9,Small,Tier 2,Supermarket Type1,758
DRH36,12.6,LF,0.058444176,Soft Drinks,73,OUT019,28,Small,Tier 1,Grocery Store,224
FDX02,16,LF,0.057049301,Dairy,226,OUT035,9,Small,Tier 2,Supermarket Type1,1350
FDG46,8.63,Regular,0.032960823,Snack Foods,115,OUT049,14,Medium,Tier 1,Supermarket Type1,1366
FDM60,10.8,Regular,0,Baking Goods,41,OUT017,6,Small,Tier 2,Supermarket Type1,406
FDJ22,18.75,LF,0.053025371,Snack Foods,193,OUT018,4,Medium,Tier 3,Supermarket Type2,2109
FDU59,5.78,LF,0.096306016,Breads,162,OUT013,26,High,Tier 3,Supermarket Type1,2112
FDL38,13.8,Regular,0.014762987,Canned,91,OUT045,11,Small,Tier 2,Supermarket Type1,1338
FDZ23,17.75,Regular,0.067446626,Baking Goods,185,OUT013,26,High,Tier 3,Supermarket Type1,1678
FDX52,11.5,Regular,0.042173667,Frozen Foods,195,OUT018,4,Medium,Tier 3,Supermarket Type2,2317
NCB42,11.8,LF,0.008578539,Health and Hygiene,118,OUT045,11,Small,Tier 2,Supermarket Type1,1158
NCU18,15.1,LF,0.056155909,Household,141,OUT017,6,Small,Tier 2,Supermarket Type1,2682
FDI32,12.6,LF,0.305305397,Fruits and Vegetables,117,OUT019,28,Small,Tier 1,Grocery Store,461
DRZ11,8.85,Regular,0.112571187,Soft Drinks,122,OUT013,26,High,Tier 3,Supermarket Type1,1610
NCL54,12.6,LF,0.083221904,Household,175,OUT017,6,Small,Tier 2,Supermarket Type1,2627
FDS19,13.8,Regular,0.064195136,Fruits and Vegetables,76,OUT035,9,Small,Tier 2,Supermarket Type1,1139
DRB13,6.12,Regular,0.007055292,Soft Drinks,189,OUT049,14,Medium,Tier 1,Supermarket Type1,3605
DRI51,17.25,LF,0.070703828,Dairy,170,OUT010,15,Small,Tier 3,Grocery Store,344
FDS57,12.6,LF,0.102941345,Snack Foods,142,OUT027,28,Medium,Tier 3,Supermarket Type3,2720
FDT39,6.26,Regular,0.009887927,Meat,151,OUT045,11,Small,Tier 2,Supermarket Type1,2418
FDH48,13.5,LF,0.101231721,Baking Goods,86,OUT010,15,Small,Tier 3,Grocery Store,173
NCB18,19.6,LF,0.069112952,Household,90,OUT010,15,Small,Tier 3,Grocery Store,443
FDR25,12.6,Regular,0.138846289,Canned,264,OUT027,28,Medium,Tier 3,Supermarket Type3,1325
FDV21,11.5,LF,0.171050595,Snack Foods,126,OUT035,9,Small,Tier 2,Supermarket Type1,3880
DRH23,14.65,LF,0,Hard Drinks,55,OUT049,14,Medium,Tier 1,Supermarket Type1,553
FDS52,8.89,LF,0.005496816,Frozen Foods,103,OUT018,4,Medium,Tier 3,Supermarket Type2,1012
NCC31,8.02,LF,0.033259081,Household,154,OUT010,15,Small,Tier 3,Grocery Store,1091
FDU03,18.7,Regular,0.092095924,Meat,183,OUT017,6,Small,Tier 2,Supermarket Type1,2007
FDG50,7.41,LF,0.015295536,Canned,90,OUT049,14,Medium,Tier 1,Supermarket Type1,547
