"Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","MRP","Outlet_Identifier","Establishment_Age","Outlet_Size","Outlet_Location_Type","Outlet_Type","Sales"
17.2,"LF",0.156541861,"Meat",162,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2888
18.2,"LF",0.090084098,"Fruits and Vegetables",197,"OUT045",11,"Small","Tier 2","Supermarket Type1",3143
8.62,"LF",0.116722514,"Fruits and Vegetables",95,"OUT018",4,"Medium","Tier 3","Supermarket Type2",567
12.6,"LF",0.100493148,"Fruits and Vegetables",123,"OUT019",28,"Small","Tier 1","Grocery Store",125
20.25,"Regular",0.076314907,"Dairy",197,"OUT045",11,"Small","Tier 2","Supermarket Type1",2731
13.6,"LF",0.016726506,"Household",176,"OUT010",15,"Small","Tier 3","Grocery Store",353
13.65,"Regular",0.078946455,"Dairy",186,"OUT045",11,"Small","Tier 2","Supermarket Type1",1119
7.17,"Regular",0.059849153,"Fruits and Vegetables",129,"OUT045",11,"Small","Tier 2","Supermarket Type1",3393
8.6,"Regular",0.054706408,"Breads",129,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1428
18.2,"LF",0.161740582,"Fruits and Vegetables",38,"OUT049",14,"Medium","Tier 1","Supermarket Type1",806
12.6,"Regular",0.122830885,"Snack Foods",87,"OUT027",28,"Medium","Tier 3","Supermarket Type3",3365
16.1,"LF",0.034300475,"Fruits and Vegetables",253,"OUT035",9,"Small","Tier 2","Supermarket Type1",5850
9.2,"LF",0.108330902,"Snack Foods",184,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2726
9,"LF",0.069653585,"Health and Hygiene",266,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2915
18,"LF",0.073606829,"Canned",157,"OUT017",6,"Small","Tier 2","Supermarket Type1",4207
12.6,"Regular",0.15528831,"Fruits and Vegetables",242,"OUT027",28,"Medium","Tier 3","Supermarket Type3",9133
15.85,"LF",0.180096791,"Soft Drinks",57,"OUT010",15,"Small","Tier 3","Grocery Store",117
5.8,"LF",0.130931048,"Dairy",90,"OUT035",9,"Small","Tier 2","Supermarket Type1",1517
16.35,"LF",0.113953562,"Fruits and Vegetables",198,"OUT010",15,"Small","Tier 3","Grocery Store",791
20.75,"LF",0.007546808,"Snack Foods",104,"OUT013",26,"High","Tier 3","Supermarket Type1",1694
11.3,"Regular",0.066833743,"Frozen Foods",257,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2331
16.75,"LF",0.105018817,"Snack Foods",155,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1721
13.6,"Regular",0.119850541,"Dairy",235,"OUT017",6,"Small","Tier 2","Supermarket Type1",6525
12.6,"Regular",0.139913045,"Breads",228,"OUT019",28,"Small","Tier 1","Grocery Store",455
10.9,"LF",0.137023446,"Dairy",264,"OUT049",14,"Medium","Tier 1","Supermarket Type1",7646
14.85,"LF",0.060927824,"Household",255,"OUT013",26,"High","Tier 3","Supermarket Type1",4820
16.25,"LF",0.087668236,"Dairy",95,"OUT017",6,"Small","Tier 2","Supermarket Type1",1738
13.8,"Regular",0.064207277,"Fruits and Vegetables",76,"OUT046",16,"Small","Tier 1","Supermarket Type1",1214
12.1,"Regular",0.061521569,"Soft Drinks",56,"OUT017",6,"Small","Tier 2","Supermarket Type1",1437
12.6,"LF",0.103188491,"Household",244,"OUT019",28,"Small","Tier 1","Grocery Store",246
7.87,"LF",0.061154604,"Breakfast",165,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1151
9,"LF",0.019616991,"Household",170,"OUT017",6,"Small","Tier 2","Supermarket Type1",2527
14.35,"Regular",0.091054989,"Frozen Foods",232,"OUT049",14,"Medium","Tier 1","Supermarket Type1",4634
10.2,"LF",0.107564024,"Snack Foods",149,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1182
12.6,"Regular",0.048738407,"Fruits and Vegetables",153,"OUT027",28,"Medium","Tier 3","Supermarket Type3",5031
12.6,"Regular",0.068754395,"Breakfast",55,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1713
12.1,"LF",0.029781363,"Soft Drinks",147,"OUT046",16,"Small","Tier 1","Supermarket Type1",1597
6.96,"LF",0.077630199,"Soft Drinks",91,"OUT017",6,"Small","Tier 2","Supermarket Type1",1459
11.6,"LF",0,"Canned",178,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1955
12.6,"LF",0.071636937,"Snack Foods",122,"OUT027",28,"Medium","Tier 3","Supermarket Type3",4097
14.15,"LF",0.020798905,"Fruits and Vegetables",124,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1245
11.4,"LF",0.021602001,"Health and Hygiene",149,"OUT035",9,"Small","Tier 2","Supermarket Type1",2708
5.77,"LF",0.082012293,"Baking Goods",38,"OUT046",16,"Small","Tier 1","Supermarket Type1",656
12.6,"LF",0.014484582,"Soft Drinks",144,"OUT027",28,"Medium","Tier 3","Supermarket Type3",3062
20.35,"LF",0.089975294,"Dairy",262,"OUT017",6,"Small","Tier 2","Supermarket Type1",7588
12.6,"LF",0.050790917,"Household",143,"OUT019",28,"Small","Tier 1","Grocery Store",144
15.6,"LF",0.173573164,"Fruits and Vegetables",114,"OUT017",6,"Small","Tier 2","Supermarket Type1",2391
13.5,"Regular",0,"Snack Foods",78,"OUT035",9,"Small","Tier 2","Supermarket Type1",1438
9.2,"Regular",0.051573903,"Baking Goods",80,"OUT013",26,"High","Tier 3","Supermarket Type1",786
10,"LF",0.089333332,"Health and Hygiene",146,"OUT045",11,"Small","Tier 2","Supermarket Type1",2625
12.6,"LF",0.012656359,"Meat",38,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1021
13.5,"LF",0.06082246,"Baking Goods",85,"OUT017",6,"Small","Tier 2","Supermarket Type1",606
12.6,"LF",0.304859104,"Baking Goods",125,"OUT019",28,"Small","Tier 1","Grocery Store",755
11.8,"LF",0.008596051,"Health and Hygiene",115,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1622
7.79,"LF",0.140342195,"Dairy",106,"OUT017",6,"Small","Tier 2","Supermarket Type1",627
15.85,"LF",0.082120687,"Breads",177,"OUT018",4,"Medium","Tier 3","Supermarket Type2",5646
9.7,"Regular",0.129008866,"Baking Goods",227,"OUT017",6,"Small","Tier 2","Supermarket Type1",2700
6.78,"Regular",0,"Baking Goods",94,"OUT013",26,"High","Tier 3","Supermarket Type1",1212
6.26,"LF",0.052593952,"Household",111,"OUT010",15,"Small","Tier 3","Grocery Store",221
17.6,"Regular",0.041615224,"Snack Foods",37,"OUT017",6,"Small","Tier 2","Supermarket Type1",366
9.9,"Regular",0.048761046,"Frozen Foods",261,"OUT045",11,"Small","Tier 2","Supermarket Type1",8851
8.01,"LF",0.070533748,"Hard Drinks",34,"OUT018",4,"Medium","Tier 3","Supermarket Type2",467
9.2,"Regular",0.064002068,"Frozen Foods",86,"OUT035",9,"Small","Tier 2","Supermarket Type1",930
6.47,"LF",0.124758619,"Canned",264,"OUT045",11,"Small","Tier 2","Supermarket Type1",3445
11.6,"Regular",0.143897558,"Dairy",241,"OUT013",26,"High","Tier 3","Supermarket Type1",2868
12.6,"LF",0.138777108,"Frozen Foods",148,"OUT027",28,"Medium","Tier 3","Supermarket Type3",5220
16,"Regular",0.116063284,"Fruits and Vegetables",59,"OUT018",4,"Medium","Tier 3","Supermarket Type2",753
15.85,"LF",0.043322254,"Starchy Foods",40,"OUT045",11,"Small","Tier 2","Supermarket Type1",1004
15.35,"LF",0.035348491,"Household",125,"OUT017",6,"Small","Tier 2","Supermarket Type1",2094
11.15,"Regular",0.085931544,"Snack Foods",170,"OUT046",16,"Small","Tier 1","Supermarket Type1",1019
8.31,"Regular",0.116148596,"Snack Foods",176,"OUT018",4,"Medium","Tier 3","Supermarket Type2",4428
17,"LF",0.055545797,"Dairy",221,"OUT045",11,"Small","Tier 2","Supermarket Type1",5321
7.98,"LF",0.01469075,"Baking Goods",85,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1748
12.15,"LF",0.018395194,"Frozen Foods",252,"OUT013",26,"High","Tier 3","Supermarket Type1",6088
15,"LF",0.046336634,"Breads",120,"OUT013",26,"High","Tier 3","Supermarket Type1",3533
17.1,"LF",0.112402118,"Household",113,"OUT010",15,"Small","Tier 3","Grocery Store",113
19.6,"LF",0.023931217,"Household",103,"OUT013",26,"High","Tier 3","Supermarket Type1",736
9.5,"LF",0,"Soft Drinks",33,"OUT010",15,"Small","Tier 3","Grocery Store",33
15.5,"LF",0.103356186,"Snack Foods",143,"OUT013",26,"High","Tier 3","Supermarket Type1",1575
15.1,"LF",0.056155909,"Household",141,"OUT017",6,"Small","Tier 2","Supermarket Type1",2682
6.98,"LF",0.041105789,"Canned",83,"OUT046",16,"Small","Tier 1","Supermarket Type1",1556
12.3,"Regular",0.064984487,"Starchy Foods",93,"OUT017",6,"Small","Tier 2","Supermarket Type1",2297
7.32,"LF",0.015332872,"Snack Foods",154,"OUT045",11,"Small","Tier 2","Supermarket Type1",613
11.1,"LF",0.176215665,"Baking Goods",159,"OUT046",16,"Small","Tier 1","Supermarket Type1",2694
12.1,"LF",0.14825809,"Fruits and Vegetables",108,"OUT013",26,"High","Tier 3","Supermarket Type1",1278
14.5,"LF",0.090286009,"Health and Hygiene",160,"OUT017",6,"Small","Tier 2","Supermarket Type1",2218
15.1,"Regular",0.105881129,"Fruits and Vegetables",42,"OUT045",11,"Small","Tier 2","Supermarket Type1",454
12.5,"LF",0.018955479,"Health and Hygiene",100,"OUT017",6,"Small","Tier 2","Supermarket Type1",2168
10,"LF",0.021468792,"Household",252,"OUT045",11,"Small","Tier 2","Supermarket Type1",4244
18.75,"LF",0.023974769,"Dairy",99,"OUT017",6,"Small","Tier 2","Supermarket Type1",694
7.45,"LF",0.037708542,"Baking Goods",75,"OUT045",11,"Small","Tier 2","Supermarket Type1",1129
9.8,"LF",0.047260402,"Baking Goods",103,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1923
20.1,"Regular",0.022406575,"Fruits and Vegetables",226,"OUT013",26,"High","Tier 3","Supermarket Type1",3643
6.78,"LF",0.066608487,"Fruits and Vegetables",185,"OUT035",9,"Small","Tier 2","Supermarket Type1",5406
12.65,"Regular",0.076354362,"Frozen Foods",192,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1147
9.7,"LF",0.11411658,"Health and Hygiene",159,"OUT049",14,"Medium","Tier 1","Supermarket Type1",4437
5.32,"LF",0.093261677,"Health and Hygiene",101,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1222
19.25,"Regular",0.027135522,"Meat",196,"OUT045",11,"Small","Tier 2","Supermarket Type1",3143
17.1,"LF",0.032812669,"Frozen Foods",147,"OUT017",6,"Small","Tier 2","Supermarket Type1",2237
19.2,"LF",0.12475207,"Canned",91,"OUT017",6,"Small","Tier 2","Supermarket Type1",634
7.22,"Regular",0.03832122,"Baking Goods",62,"OUT046",16,"Small","Tier 1","Supermarket Type1",822
13.35,"LF",0.048017962,"Breads",220,"OUT035",9,"Small","Tier 2","Supermarket Type1",3483
17.35,"LF",0.280164929,"Household",178,"OUT010",15,"Small","Tier 3","Grocery Store",527
12.6,"Regular",0.102295904,"Fruits and Vegetables",162,"OUT019",28,"Small","Tier 1","Grocery Store",487
11.4,"LF",0.03616416,"Health and Hygiene",150,"OUT010",15,"Small","Tier 3","Grocery Store",301
11,"LF",0.03786331,"Health and Hygiene",41,"OUT013",26,"High","Tier 3","Supermarket Type1",320
13.5,"LF",0.12163321,"Household",162,"OUT010",15,"Small","Tier 3","Grocery Store",160
10.8,"LF",0.098814721,"Meat",101,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1885
12.5,"Regular",0.110163385,"Fruits and Vegetables",84,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1321
7.72,"LF",0.051970838,"Fruits and Vegetables",80,"OUT035",9,"Small","Tier 2","Supermarket Type1",2337
12.6,"LF",0.028868467,"Household",146,"OUT027",28,"Medium","Tier 3","Supermarket Type3",5057
9.3,"LF",0.042283454,"Hard Drinks",125,"OUT035",9,"Small","Tier 2","Supermarket Type1",3715
11.3,"Regular",0.066865326,"Frozen Foods",260,"OUT045",11,"Small","Tier 2","Supermarket Type1",2849
15.7,"LF",0.037289996,"Soft Drinks",183,"OUT049",14,"Medium","Tier 1","Supermarket Type1",3454
19.85,"LF",0.026115595,"Household",49,"OUT017",6,"Small","Tier 2","Supermarket Type1",144
7.17,"Regular",0.059716729,"Fruits and Vegetables",131,"OUT035",9,"Small","Tier 2","Supermarket Type1",2349
14.35,"LF",0.017065268,"Health and Hygiene",110,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1768
12.6,"LF",0.059776237,"Household",232,"OUT027",28,"Medium","Tier 3","Supermarket Type3",5344
12.6,"LF",0.03292824,"Meat",173,"OUT027",28,"Medium","Tier 3","Supermarket Type3",7298
15.6,"LF",0.172453254,"Fruits and Vegetables",115,"OUT013",26,"High","Tier 3","Supermarket Type1",683
12.6,"LF",0.030347404,"Health and Hygiene",193,"OUT027",28,"Medium","Tier 3","Supermarket Type3",3079
12.65,"Regular",0.076198809,"Frozen Foods",191,"OUT045",11,"Small","Tier 2","Supermarket Type1",2675
7.27,"Regular",0.02076385,"Canned",89,"OUT013",26,"High","Tier 3","Supermarket Type1",181
14.65,"LF",0,"Others",54,"OUT035",9,"Small","Tier 2","Supermarket Type1",1105
12.6,"LF",0.148764535,"Snack Foods",111,"OUT019",28,"Small","Tier 1","Grocery Store",109
9.2,"Regular",0.117462619,"Snack Foods",159,"OUT035",9,"Small","Tier 2","Supermarket Type1",2246
20.2,"Regular",0.121940099,"Snack Foods",95,"OUT017",6,"Small","Tier 2","Supermarket Type1",1151
12.6,"Regular",0.139484292,"Baking Goods",94,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2517
8.62,"LF",0.116226984,"Fruits and Vegetables",96,"OUT035",9,"Small","Tier 2","Supermarket Type1",2742
8.5,"LF",0.097803261,"Canned",51,"OUT013",26,"High","Tier 3","Supermarket Type1",883
17.35,"LF",0.014691784,"Frozen Foods",74,"OUT046",16,"Small","Tier 1","Supermarket Type1",961
17.7,"Regular",0.016622448,"Fruits and Vegetables",50,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1166
6.72,"Regular",0.122274118,"Baking Goods",40,"OUT017",6,"Small","Tier 2","Supermarket Type1",839
17.35,"LF",0.020555958,"Others",79,"OUT035",9,"Small","Tier 2","Supermarket Type1",1772
9.4,"LF",0.045525961,"Snack Foods",83,"OUT017",6,"Small","Tier 2","Supermarket Type1",1498
12.6,"Regular",0.087221497,"Dairy",264,"OUT027",28,"Medium","Tier 3","Supermarket Type3",9468
10.2,"LF",0,"Snack Foods",147,"OUT010",15,"Small","Tier 3","Grocery Store",739
12.6,"LF",0.053764023,"Seafood",196,"OUT027",28,"Medium","Tier 3","Supermarket Type3",3547
14.5,"Regular",0.128459481,"Baking Goods",102,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2051
19.6,"LF",0.024222321,"Dairy",46,"OUT035",9,"Small","Tier 2","Supermarket Type1",945
12.6,"LF",0.13064231,"Snack Foods",88,"OUT019",28,"Small","Tier 1","Grocery Store",90
19.35,"Regular",0.065520388,"Meat",168,"OUT046",16,"Small","Tier 1","Supermarket Type1",1342
15,"LF",0.058513255,"Snack Foods",47,"OUT045",11,"Small","Tier 2","Supermarket Type1",679
6.59,"LF",0.105761491,"Fruits and Vegetables",85,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1678
16.1,"Regular",0.063429818,"Dairy",179,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2346
19.6,"LF",0.039544237,"Snack Foods",164,"OUT013",26,"High","Tier 3","Supermarket Type1",1151
7.9,"Regular",0.061124626,"Breakfast",59,"OUT013",26,"High","Tier 3","Supermarket Type1",172
5.8,"LF",0.13169655,"Dairy",89,"OUT017",6,"Small","Tier 2","Supermarket Type1",2498
7.02,"LF",0.081328781,"Fruits and Vegetables",150,"OUT045",11,"Small","Tier 2","Supermarket Type1",4454
20.7,"LF",0.04874969,"Fruits and Vegetables",38,"OUT035",9,"Small","Tier 2","Supermarket Type1",114
7.33,"LF",0.156307983,"Fruits and Vegetables",92,"OUT010",15,"Small","Tier 3","Grocery Store",91
20.6,"LF",0.045603215,"Health and Hygiene",149,"OUT018",4,"Medium","Tier 3","Supermarket Type2",4027
12.6,"LF",0.039451625,"Snack Foods",40,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1358
7.56,"LF",0.064030636,"Frozen Foods",154,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2503
9.4,"LF",0.040023967,"Others",86,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1007
12.6,"LF",0.018275994,"Canned",115,"OUT019",28,"Small","Tier 1","Grocery Store",117
6.89,"Regular",0.136705075,"Snack Foods",195,"OUT045",11,"Small","Tier 2","Supermarket Type1",4441
19.7,"Regular",0.160951491,"Canned",256,"OUT049",14,"Medium","Tier 1","Supermarket Type1",3060
17.6,"LF",0.041681059,"Soft Drinks",164,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1316
18.25,"LF",0.044250304,"Hard Drinks",175,"OUT046",16,"Small","Tier 1","Supermarket Type1",2424
19.75,"LF",0.012448294,"Fruits and Vegetables",188,"OUT046",16,"Small","Tier 1","Supermarket Type1",2647
20.25,"Regular",0.022940826,"Baking Goods",242,"OUT046",16,"Small","Tier 1","Supermarket Type1",5768
7.35,"Regular",0.014353174,"Fruits and Vegetables",243,"OUT013",26,"High","Tier 3","Supermarket Type1",969
12.6,"LF",0.034286109,"Soft Drinks",173,"OUT027",28,"Medium","Tier 3","Supermarket Type3",5001
19.35,"Regular",0.039990314,"Soft Drinks",165,"OUT049",14,"Medium","Tier 1","Supermarket Type1",983
17.1,"LF",0.129140919,"Fruits and Vegetables",109,"OUT017",6,"Small","Tier 2","Supermarket Type1",1668
7.06,"Regular",0.043863865,"Starchy Foods",60,"OUT013",26,"High","Tier 3","Supermarket Type1",762
11.15,"Regular",0.105287746,"Baking Goods",103,"OUT035",9,"Small","Tier 2","Supermarket Type1",2389
7.16,"Regular",0.168871496,"Breads",34,"OUT018",4,"Medium","Tier 3","Supermarket Type2",670
9.5,"LF",0.041851461,"Soft Drinks",31,"OUT013",26,"High","Tier 3","Supermarket Type1",466
13.5,"Regular",0.068256316,"Dairy",61,"OUT017",6,"Small","Tier 2","Supermarket Type1",533
10.65,"LF",0.024069113,"Fruits and Vegetables",56,"OUT018",4,"Medium","Tier 3","Supermarket Type2",559
5.75,"Regular",0.075107656,"Dairy",113,"OUT013",26,"High","Tier 3","Supermarket Type1",1374
11.65,"LF",0.132248069,"Baking Goods",151,"OUT017",6,"Small","Tier 2","Supermarket Type1",3188
19.6,"LF",0.041256807,"Household",89,"OUT013",26,"High","Tier 3","Supermarket Type1",2125
19.75,"LF",0.034027909,"Snack Foods",212,"OUT018",4,"Medium","Tier 3","Supermarket Type2",3186
10.4,"LF",0.030219852,"Baking Goods",115,"OUT045",11,"Small","Tier 2","Supermarket Type1",2748
19.35,"Regular",0.076744561,"Snack Foods",113,"OUT035",9,"Small","Tier 2","Supermarket Type1",1594
17.1,"LF",0.128614205,"Fruits and Vegetables",112,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1557
13.65,"Regular",0.18520944,"Canned",213,"OUT017",6,"Small","Tier 2","Supermarket Type1",3186
6.38,"LF",0.031898175,"Dairy",177,"OUT046",16,"Small","Tier 1","Supermarket Type1",1784
21.25,"LF",0.024756031,"Household",147,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1604
11.5,"LF",0.290430317,"Fruits and Vegetables",131,"OUT010",15,"Small","Tier 3","Grocery Store",258
5.79,"Regular",0.038724612,"Fruits and Vegetables",264,"OUT013",26,"High","Tier 3","Supermarket Type1",6033
16.7,"Regular",0.052708138,"Frozen Foods",115,"OUT017",6,"Small","Tier 2","Supermarket Type1",2405
7.33,"LF",0.093385381,"Fruits and Vegetables",91,"OUT046",16,"Small","Tier 1","Supermarket Type1",1642
12.6,"LF",0.046259036,"Fruits and Vegetables",47,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1577
12.6,"LF",0.110901004,"Snack Foods",155,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2768
15.35,"LF",0.013834247,"Frozen Foods",63,"OUT049",14,"Medium","Tier 1","Supermarket Type1",959
12.6,"Regular",0.075215349,"Fruits and Vegetables",108,"OUT019",28,"Small","Tier 1","Grocery Store",217
17.75,"LF",0.014602837,"Fruits and Vegetables",159,"OUT049",14,"Medium","Tier 1","Supermarket Type1",3819
17.7,"Regular",0,"Starchy Foods",184,"OUT046",16,"Small","Tier 1","Supermarket Type1",4257
11.5,"LF",0.01484819,"Starchy Foods",172,"OUT013",26,"High","Tier 3","Supermarket Type1",2077
9.2,"Regular",0.047081398,"Frozen Foods",51,"OUT013",26,"High","Tier 3","Supermarket Type1",1179
19.1,"Regular",0.025872153,"Fruits and Vegetables",146,"OUT046",16,"Small","Tier 1","Supermarket Type1",883
11.15,"Regular",0.105307659,"Baking Goods",102,"OUT046",16,"Small","Tier 1","Supermarket Type1",1039
16,"LF",0.057049301,"Dairy",226,"OUT035",9,"Small","Tier 2","Supermarket Type1",1350
12.6,"Regular",0.1748389,"Fruits and Vegetables",143,"OUT019",28,"Small","Tier 1","Grocery Store",433
14.1,"LF",0.067148407,"Snack Foods",200,"OUT018",4,"Medium","Tier 3","Supermarket Type2",3968
12.6,"LF",0.247321039,"Snack Foods",152,"OUT019",28,"Small","Tier 1","Grocery Store",154
10.1,"LF",0.167155198,"Soft Drinks",242,"OUT046",16,"Small","Tier 1","Supermarket Type1",5332
5.78,"LF",0.014584584,"Soft Drinks",146,"OUT045",11,"Small","Tier 2","Supermarket Type1",2187
10.2,"LF",0.159803853,"Frozen Foods",142,"OUT013",26,"High","Tier 3","Supermarket Type1",851
19.5,"Regular",0.129170642,"Soft Drinks",234,"OUT010",15,"Small","Tier 3","Grocery Store",467
12.85,"LF",0.168312678,"Frozen Foods",46,"OUT013",26,"High","Tier 3","Supermarket Type1",886
13.6,"Regular",0.119077255,"Dairy",231,"OUT013",26,"High","Tier 3","Supermarket Type1",2330
11.35,"Regular",0.04324563,"Fruits and Vegetables",199,"OUT045",11,"Small","Tier 2","Supermarket Type1",2588
8.85,"Regular",0.112571187,"Soft Drinks",122,"OUT013",26,"High","Tier 3","Supermarket Type1",1610
11.1,"LF",0.010658153,"Canned",83,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1594
11.65,"LF",0.034049703,"Seafood",112,"OUT017",6,"Small","Tier 2","Supermarket Type1",453
17.35,"LF",0.020676141,"Others",81,"OUT017",6,"Small","Tier 2","Supermarket Type1",1208
13.5,"Regular",0.068148886,"Dairy",59,"OUT018",4,"Medium","Tier 3","Supermarket Type2",711
7.97,"LF",0.034452949,"Soft Drinks",174,"OUT046",16,"Small","Tier 1","Supermarket Type1",2587
12.6,"LF",0.057850699,"Snack Foods",113,"OUT027",28,"Medium","Tier 3","Supermarket Type3",4377
9.6,"LF",0.085434195,"Baking Goods",105,"OUT017",6,"Small","Tier 2","Supermarket Type1",2557
6.86,"LF",0.061155983,"Household",228,"OUT010",15,"Small","Tier 3","Grocery Store",230
